fish_id,Trial,Genotype,Dist_travelled_total.x,Dist_travelled_mean.x,Dist_travelled_var.x,Velocity_mean.x,Velocity_var.x,Time_moving_total.x,Freq_moving.x,Acceleration_max.x,Acceleration_min.x,Acceleration_var.x,Freq_in_middle.x,Time_in_middle_total.x,Time_in_middle_mean.x,Time_in_middle_var.x,Dist_to_middle_total.x,Dist_to_middle_mean.x,Dist_to_middle_var.x,Mobility_total.x,Mobility_mean.x,Mobility_var.x,Meander_total.x,Meander_mean.x,Meander_var.x,Heading_mean.x,Heading_var.x,Dist_travelled_total.y,Dist_travelled_mean.y,Dist_travelled_var.y,Velocity_mean.y,Velocity_var.y,Time_moving_total.y,Freq_moving.y,Acceleration_max.y,Acceleration_min.y,Acceleration_var.y,Freq_in_middle.y,Time_in_middle_total.y,Time_in_middle_mean.y,Time_in_middle_var.y,Dist_to_middle_total.y,Dist_to_middle_mean.y,Dist_to_middle_var.y,Mobility_total.y,Mobility_mean.y,Mobility_var.y,Meander_total.y,Meander_mean.y,Meander_var.y,Heading_mean.y,Heading_var.y
14.3-2.10,13,het,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.83133333333333,0.22332666666666667,0.14031333333333332,3.3498866666666665,31.570266666666665,53.066633333333336,9.666666666666666,480.72133333333335,-420.0606666666667,10117.166666666666,5.666666666666667,8.77782,1.7959366666666667,1.4722203333333332,1780.41,1.97902,1.4545,13325.699999999999,14.8184,587.8886666666667,7436.643333333333,41.12193333333333,7288.343333333333,74.5836,3071.883333333333
14.3-2.10,17,het,52.2583,0.058064733333333333,0.04041826666666667,0.8709656666666667,9.094023333333332,11.24452,10.666666666666666,533.7006666666666,-409.363,2546.9266666666667,3.3333333333333335,16.644523333333332,5.440633333333333,14.848672033333333,1363.7493333333334,1.5152743333333334,1.288743,3644.1433333333334,4.049046666666667,201.95033333333333,1976.5183333333334,46.93626666666667,8557.369999999999,104.1771,2906.5566666666664,152.866,0.16997966666666667,0.09466483333333334,2.5496866666666667,21.299333333333333,48.399966666666664,14.666666666666666,452.3276666666667,-349.6786666666667,6810.286666666667,7,12.488953333333333,1.7540200000000001,1.747809,1581.0133333333333,1.7572633333333334,1.3805399999999999,10191.386666666667,11.332033333333333,449.3833333333333,6240.543333333333,45.6379,10556.83,69.17273999999999,3117.21
15.3-2.10,13,het,65.78303333333334,0.07309196666666667,0.057611800000000005,1.0963756666666666,12.962556666666668,15.5336,6,489.38533333333334,-350.5296666666667,2968.3033333333333,2,3.6444633333333334,1.2148233333333334,0.8454419999999999,1587.09,1.7634333333333334,1.134329,4486.82,4.985353333333333,261.332,1916.9826666666668,34.276133333333334,3518.3333333333335,74.36317333333334,2599.0466666666666,112.30383333333334,0.12489813333333334,0.06937266666666667,1.8734633333333333,15.60868,34.1335,18.666666666666668,458.5056666666667,-300.73066666666665,4804.48,5,17.044533333333334,3.5592799999999998,12.118896666666666,1409.3,1.5664666666666667,1.6825166666666667,8256.816666666666,9.182443333333334,372.544,6132.516666666666,67.64026666666666,15224.1,132.771,2961.7233333333334
15.3-2.10,17,het,199.78966666666668,0.22198866666666667,0.182568,3.3298133333333335,41.07736666666666,44.68933333333333,8.333333333333334,728.308,-479.28333333333336,10197.57,2.6666666666666665,3.4222366666666666,1.1611173333333333,74015e11,2853.7833333333333,3.1708766666666666,1.1220696666666667,12554.449999999999,13.949416666666668,628.5503333333334,4956.91,32.25706666666667,4513.435333333334,107.3432,3105.6666666666665,114.198,0.126887,0.059184,1.90329,13.3163,35.9999,21,325.069,-264.583,4163.03,8,11.8667,1.48334,2.0797,1691.31,1.87923,2.15343,9281.3,10.3126,424.824,8437.41,72.1146,13748.7,161.804,3012.38
16.3-2.10,13,hom,1.781885,0.001979875,5.355715e-4,0.029698000000000002,0.1205026,0,0,77.16669999999999,-77.16669999999999,54.6229,0,0,0,0,2565.2650000000003,2.85029,0.010782985,97.6812,0.10853475,2.16936,0,0,0,107.45535000000001,2424.2,91.7347,0.1019946,0.055167433333333335,1.52991,12.412553333333333,23.7779,17.666666666666668,339.9243333333333,-285.5606666666667,3802.876666666667,5,17.200693333333334,3.3022600000000004,61.78074433333333,1092.0563333333332,1.2137346666666666,0.6457149999999999,7622.643333333333,8.47574,361.918,6459.443333333334,78.80823333333333,16743.466666666667,53.743233333333336,3102.793333333333
16.3-2.10,17,hom,5.273766666666667,0.005859716666666667,0.0029582366666666667,0.0878954,0.665595,0.555558,1,172.31033333333335,-164.65066666666667,183.43246666666667,0,0,0,0,881.3963333333334,0.9793323333333334,0.3938751,405.036,0.45004066666666664,24.062333333333335,99.4179,49.943933333333334,284.57933333333335,101.37856666666667,1944.979,105.25245,0.11709,0.0655265,1.75634,14.7433,24.83345,16,353.18899999999996,-280.7425,3928.2700000000004,4.5,23.300114999999998,4.825025,57.586675,940.8745,1.046303,0.9341205,8087.755,8.996559999999999,382.2415,6858.99,72.26855,20275.9,147.523,3046.24
17.3-2.10,13,het,1.90798,0.00211998,6.731010000000001e-4,0.031799549999999996,0.15144665,0,0,73.45904999999999,-73.80250000000001,58.2498,0,0,0,0,1624.27,1.80475,0.004682339,140.497,0.156108,4.17623,202.666,202.666,0,80.85135,2878.5950000000003,285.23199999999997,0.317272,0.238749,4.759055,53.718,43.1346,12,583.78,-445.88800000000003,13520.3,8,10.70003,1.2477815,2.986919,1772.4299999999998,1.97027,1.4558,17377.9,19.33005,778.6155,8362.635,31.0629,5102.66,81.8455,3137.3450000000003
17.3-2.10,17,het,1.91068,0.00212297,4.48269e-4,0.0318444,0.10086,0,0,54.3865,-54.3865,45.8432,0,0,0,0,2515.66,2.79518,0.00503039,76.2307,0.0847008,0.848891,0,0,0,56.4764,2924.14,107.95246666666667,0.12005706666666667,0.08145546666666667,1.8008433333333334,18.327333333333335,25.621433333333332,17,395.98133333333334,-320.4026666666667,5142.59,10.666666666666666,29.823,2.8099766666666666,5.295346666666667,497.7266666666667,0.5532796666666666,0.620382,7604.54,8.457,390.3113333333333,4397.883333333333,48.0817,13027.366666666667,40.7388,3206.7966666666666
18.3-2.10,13,hom,0.449334,4.9926e-4,1.13381e-4,0.00748887,0.0255104,0,0,56.0677,-56.0677,11.5048,0,0,0,0,2275.05,2.52783,0.011133,39.8435,0.0442705,1.20828,0,0,0,158.025,2830.79,208.405,0.231562,0.144426,3.47341,32.4956,50.2,10,461.944,-310.975,10232.5,7,7.33337,1.04762,0.866252,1633.9,1.81544,1.18708,15445,17.1612,705.172,11368.4,62.1224,9508.64,107.396,3076.78
18.3-2.10,17,hom,1.52657,0.0016961900000000002,7.1594e-4,0.0254427,0.16108495,0,0,134.30595,-134.30595,72.79135,0,0,0,0,1390.73,1.5452599999999999,0.007505925,94.66385,0.105182,2.7589949999999996,0,0,0,80.583,2510.9799999999996,273.265,0.30391666666666667,0.21352933333333332,4.55873,48.043600000000005,51.688233333333336,9,481.34866666666665,-450.04133333333334,15181.696666666667,5,10.867316666666667,4.0544096666666665,9.915141133333332,1907.63,2.1206033333333334,1.4897963333333333,17648.9,19.627266666666667,739.6576666666667,11342.596666666666,48.45046666666667,9822.233333333334,49.430236666666666,3152.0233333333335
19.3-2.10,13,het,1.6880033333333333,0.0018755533333333332,0.0012067083333333333,0.0281332,0.2715066,0.2888903333333333,0.3333333333333333,101.98693333333334,-175.79406666666665,82.09223333333334,0,0,0,0,2165.866666666667,2.40652,0.11731605,113.00513333333333,0.12556093333333332,5.890003333333333,57.503233333333334,57.503233333333334,0,151.01333333333332,1637.298,137.4104,0.152923,0.10764845,2.29383,24.22075,28.065649999999998,17,508.426,-375.111,6350.6500000000005,8,10.400955,1.30012,0.8000364999999999,1244.1835,1.38337,1.0088415,9385.695,10.44379,487.45799999999997,3731.7749999999996,36.5347,2952.255,105.53335000000001,3154.66
19.3-2.10,17,het,95.673315,0.106303795,0.095955115,1.59455175,21.589724,16.266,3,565.636,-407.873,5238.508000000001,3,2.699265,0.449877,0.025506,1212.1555,1.3468365,0.85478145,5839.056,6.487845500000001,301.43185,2098.01255,19.16385,1160.3208,103.29010000000001,2080.425,145.0079,0.16126266666666667,0.10777473333333333,2.4189266666666667,24.249066666666668,41.688766666666666,18.333333333333332,595.6573333333333,-441.9073333333333,7275.97,8,23.533133333333332,3.0195866666666666,4.621123333333333,867.258,0.9640593333333334,1.060713,10337,11.49506,504.1633333333333,4968.596666666666,39.0858,5234.673333333333,57.155366666666666,3093.04
2.3-2.10,13,het,4.9651,0.00551678,0.00335722,0.0827513,0.755366,1.06667,1,239.227,-163.165,148.927,0,0,0,0,2598.32,2.88703,0.0230675,350.859,0.389844,17.9275,575.477,115.095,4103.22,140.641,837.556,188.17533333333333,0.20925466666666667,0.14412633333333333,3.1388066666666665,32.4281,44.1777,18.333333333333332,482.716,-414.4703333333333,9009.27,9,16.534,1.8697433333333333,2.8097743333333334,1277.383,1.4198966666666668,1.4522433333333333,13222.57,14.703366666666668,641.4993333333333,7156.38,41.6616,7028.003333333333,136.873,3141.6366666666668
2.3-2.10,17,het,5.77207,0.00641341,0.00286097,0.0962006,0.643711,0,0,197.688,-178.565,193.883,0,0,0,0,1358.6,1.50956,0.30075,392.685,0.436316,17.1627,121.707,40.5689,1230.36,145.429,2929.66,147.8705,0.16430050000000002,0.117306,2.4645,26.3936,33.3999,21,710.062,-464.415,7360.675,6.5,17.500980000000002,2.551728,6.279654,1197.347,1.330385,1.3072949999999999,10650.225,11.8336,529.162,7851.1900000000005,59.4601,12704.89,96.22200000000001,3067.65
20.3-2.10,13,wt,70.94653333333333,0.0788295,0.051924533333333335,1.1824366666666666,11.6829,15.866233333333334,12,376.54333333333335,-348.85,3127.5133333333333,2.3333333333333335,5.377806666666666,2.25193,0.6328606999999999,2088.4700000000003,2.3205233333333335,1.3439633333333334,5280.826666666667,5.867586666666667,303.594,2599.366666666667,46.386966666666666,9298.343333333334,153.73933333333332,2975.543333333333,194.39600000000002,0.216188,0.15329133333333333,3.2428,34.49016666666667,54.15553333333333,12,497.17999999999995,-501.30699999999996,11982.503333333334,4.333333333333333,9.133366666666667,2.0518633333333334,0.6613904666666667,2099.6266666666666,2.3339233333333333,1.6812466666666666,12300.833333333334,13.679333333333334,565.6370000000001,6424.2266666666665,42.36976666666666,9503.936666666666,109.22573333333332,3095.23
20.3-2.10,17,wt,65.72836666666667,0.0730315,0.04421526666666667,1.0954633333333332,9.948326666666667,16.066266666666667,15,346.38,-321.422,3187.4166666666665,3.6666666666666665,15.333423333333332,4.485196666666667,10.9229,1229.4866666666667,1.3660933333333334,1.2554766666666666,5009.84,5.566486666666667,279.19100000000003,3262.01,68.143,19690.420000000002,77.61623333333333,3135.43,255.707,0.2843076666666667,0.21433033333333334,4.264593333333334,48.2238,59.4889,3.6666666666666665,617.048,-461.48066666666665,16847.9,2.6666666666666665,4.911133333333334,2.25927,0.9526,2569.39,2.8558466666666664,1.3396366666666666,14418.5,16.03183333333333,612.701,5460.356666666667,28.708366666666667,4125.93,57.68293333333333,3187.91
