fish_id,Family,Trial,Genotype,Dist_travelled_total,Dist_travelled_mean,Dist_travelled_var,Velocity_mean,Velocity_var,Time_moving_total,Freq_moving,Acceleration_max,Acceleration_min,Acceleration_var,Freq_in_middle,Time_in_middle_total,Time_in_middle_mean,Time_in_middle_var,Dist_to_middle_total,Dist_to_middle_mean,Dist_to_middle_var,Mobility_total,Mobility_mean,Mobility_var,Meander_total,Meander_mean,Meander_var,Heading_mean,Heading_var,Dist_travelled_total.dark,Dist_travelled_mean.dark,Dist_travelled_var.dark,Velocity_mean.dark,Velocity_var.dark,Time_moving_total.dark,Freq_moving.dark,Acceleration_max.dark,Acceleration_min.dark,Acceleration_var.dark,Freq_in_middle.dark,Time_in_middle_total.dark,Time_in_middle_mean.dark,Time_in_middle_var.dark,Dist_to_middle_total.dark,Dist_to_middle_mean.dark,Dist_to_middle_var.dark,Mobility_total.dark,Mobility_mean.dark,Mobility_var.dark,Meander_total.dark,Meander_mean.dark,Meander_var.dark,Heading_mean.dark,Heading_var.dark
26.2-6.10,6.10,2,het,6.06845,0.00404563,0.00103405,0.101141,0.646283,0.72,1,212.322,-212.322,674.687,0,0,0,0,3995.3,2.66354,0.0181282,538.54,0.359027,9.44203,1426.62,356.654,92023.6,24.0913,2625.46,82.03923333333333,0.05471076666666667,0.0259384,1.36777,16.2115,18.36,27.333333333333332,892.829,-716.2956666666666,9782.846666666666,5.666666666666667,13.773333333333333,2.565713333333333,3.5819666666666667,1739.2246666666665,1.159626,0.9678316666666666,6203.52,4.13716,156.14233333333334,5248.66,55.8516,11565.793333333333,72.2563,2931.5133333333333
26.2-6.10,6.10,5,het,1.19234,7.964325000000001e-4,2.3001549999999998e-4,0.0199108,0.14376,0,0,240.5655,-240.5655,180.35500000000002,1.5,52.7,37.74,39.4384,5.014050999999999,0.0033433004999999997,1.8633149999999998e-4,54.5316,0.0364366,0.581547,0,0,0,57.844750000000005,2755.555,64.9845,0.043357433333333334,0.020521866666666666,1.083936,12.826166666666667,13.76,21.666666666666668,905.4376666666666,-604.0086666666667,7938.093333333333,3.3333333333333335,7.866666666666666,2.433333333333333,7.9909333333333334,2502.5933333333332,1.6692233333333333,1.0367516666666665,4922.77,3.2843033333333334,133.229,2695.403333333333,38.40506666666667,3412.1133333333332,93.71493333333333,3031.4933333333333
26.2-6.10,6.10,8,het,1.75653,0.0011710173333333333,2.82938e-4,0.029275433333333333,0.17683633333333332,0,0,175.65033333333332,-175.65033333333332,222.18933333333334,0,0,0,0,4737.376666666667,3.1582533333333336,0.0012554496666666666,206.448,0.137632,4.73519,0,0,0,53.878033333333335,3104.3533333333335,40.40233333333333,0.026946166666666667,0.014797323333333333,0.673654,9.24832,8.026666666666667,11.666666666666666,739.1133333333333,-571.5746666666666,5254.05,2.3333333333333335,14.16,5.413333333333333,57.20099999999999,1735.4823333333334,1.1573536666666666,0.7418106666666667,3097.74,2.0659666666666667,96.38473333333333,2238.746666666667,54.7174,10606.963333333333,91.30068333333334,2783.4
26.2-6.10,6.10,11,het,3.75006,0.0025000400000000002,0.0011952683333333334,0.06250093333333334,0.747042,0.6533333333333333,1,270.36,-270.36,884.4953333333333,0,0,0,0,4362.8133333333335,2.9085433333333333,0.01302266,238.17249999999999,0.15878156666666668,6.325887,276.75033333333334,138.375,1697.05,56.539833333333334,1991.3133333333333,32.8324,0.02189542666666667,0.0106573,0.5473863333333333,6.6608133333333335,7.066666666666666,13.333333333333334,992.3733333333333,-535.867,4615.943333333334,2,7.56,2.52,5.128533333333333,2802.8033333333333,1.8688,0.7301166666666667,2265.809666666667,1.5110673333333333,56.33153333333333,2678.2186666666666,70.70103333333333,17080.903333333332,48.1025,2839.0033333333336
27.2-6.10,6.10,2,hom,14.141615333333334,0.009427751333333333,0.004204459666666667,0.2356937,2.6277869666666667,3.0533333333333332,3.3333333333333335,490.109,-338.44066666666663,1637.3427,0.6666666666666666,2.2933333333333334,2.2933333333333334,0,3339.6766666666667,2.226453333333333,1.0470554036666668,919.0091000000001,0.6126717333333334,20.611393,1004.6316666666667,34.802566666666664,10190.542333333333,54.043699999999994,2001.18,193.85966666666667,0.1293085,0.08141453333333334,3.2327166666666667,50.884,38.04,25,1374.0166666666667,-835.2446666666667,31801.6,5,5.8933333333333335,1.3440733333333335,1.4533023333333333,3650.476666666667,2.43413,1.0844366666666667,13378.699999999999,8.92354,352.502,14689.766666666666,74.27966666666667,24471.766666666666,115.1361,3135.7766666666666
27.2-6.10,6.10,5,hom,5.71258,0.003816885,0.00249936,0.0954221,1.5621,0.6,1,717.546,-563.3475,1366.0385,0,0,0,0,4530.12,3.02308,0.00583219,550.342,0.36763650000000003,23.661099999999998,268.579,89.5265,2858.54,53.726549999999996,2865.3450000000003,39.91595,0.026610599999999998,0.0177074,0.665266,11.0671,7.48,14,1183.78,-888.8565,6357.255,3,27.44,9.475000000000001,99.96340000000001,1445.3195,0.9635495,1.2091475,3114.58,2.07639,107.36485,1359.02,34.4617,9215.001,53.448350000000005,2717.31
27.2-6.10,6.10,8,hom,50.80790666666667,0.03387191666666667,0.03440705,0.8467996666666667,21.504393333333333,7.986666666666666,7.333333333333333,969.9546666666666,-952.7046666666668,13112.486666666666,1.3333333333333333,20.88,20.740000000000002,0.006666666666666667,1834.0771000000002,1.2227180666666666,0.6902414666666666,3413.2316666666666,2.275487666666667,117.87253666666668,3188.3723333333332,113.68203333333334,27853.233333333334,128.1417,2102.8546666666666,54.284333333333336,0.036212466666666665,0.030004566666666666,0.9053123333333333,18.752866666666666,9.773333333333333,12.333333333333334,1243.91,-1189.2993333333334,10812.32,2.3333333333333335,11.68,8.298666666666666,1.3710933333333333,2742.706666666667,1.8287233333333333,1.4049866666666666,3418.563333333333,2.2804433333333334,106.86543333333333,3625.6833333333334,75.85713333333334,23262.796666666665,152.95766666666668,2886.8233333333333
27.2-6.10,6.10,11,hom,5.758933333333333,0.0038392866666666667,0.001177095,0.09598226666666666,0.7356846666666667,0.17333333333333334,0.3333333333333333,351.3946666666667,-351.3946666666667,919.9356666666666,0,0,0,0,4872.223333333333,3.24815,0.0050007233333333335,726.4826666666667,0.484322,21.2116,192.38366666666664,192.38366666666664,0,109.86636666666666,3127.0266666666666,66.19456666666667,0.04414426666666667,0.03851096666666667,1.103606,24.069366666666667,12.72,16.333333333333332,1764.2733333333333,-1271.09,15222.143333333333,3,13.453333333333333,3.2506666666666666,12.423033333333334,2565.7096666666666,1.7110076666666667,0.9105083333333334,4287.993333333333,2.8596633333333332,134.37646666666666,6115.863,101.08173333333333,31351.116666666665,69.30686666666666,2780.1833333333334
28.2-6.10,6.10,2,het,6.588933333333333,0.0043926,0.0014629466666666667,0.10981533333333333,0.91434,1.1466666666666667,2,237.84199999999998,-206.26833333333332,685.9566666666666,0,0,0,0,4739.016666666666,3.1593466666666665,0.002116113333646408,462.77666666666664,0.30851833333333334,7.4663,6619.666666666667,220.65599999999998,14825.866666666667,9.584633333333334,1050.0333333333333,44.1151,0.02941,0.00903868,0.735251,5.64918,10.64,20,378.693,-378.693,4733.1,2,20.84,10.42,36.98,2186.48,1.45765,1.51456,2934.35,1.95624,46.7417,12937.7,235.231,90549.4,149.777,2626.34
28.2-6.10,6.10,5,het,5.7486,0.0038323949999999997,0.0010302755,0.09580985,0.64391955,0.58,1,210.3025,-205.753,584.436,0,0,0,0,4592.165,3.061445,0.070300895,428.92400000000004,0.28594935,7.5305025,413.027,31.7713,2139.03,95.38035,1640.523,84.40246666666667,0.056315699999999996,0.0236109,1.40789,14.756833333333333,23.213333333333335,37.333333333333336,674.9226666666667,-453.5283333333333,9023.926666666666,5,17.906666666666666,3.6882533333333334,9.889182666666667,1732.31,1.1553056666666666,1.0901956666666668,6579.866666666667,4.390196666666666,160.33266666666665,6287.033333333333,63.822066666666665,23294,84.22476666666667,2990.403333333333
28.2-6.10,6.10,8,het,23.1672,0.0154448,0.0107666,0.386119,6.72913,5.44,9,1103.86,-506.84,3770.77,0,0,0,0,4351.45,2.90097,0.0133698,1645.22,1.09681,53.3101,1918.81,91.372,34955.4,141.296,1649.4,133.49666666666667,0.08903713333333334,0.056991733333333336,2.2259266666666666,35.61983333333333,27.346666666666668,34.666666666666664,1526.14,-1044.1123333333333,21060.666666666668,3.3333333333333335,10.8,2.657776666666667,8.806099999999999,2944.6033333333335,1.9632846666666668,1.0519056666666666,9577.896666666666,6.388166666666667,270.41833333333335,8414.703333333333,56.2688,16529.01,123.08686666666667,3086.8033333333333
28.2-6.10,6.10,11,het,1.1319876666666666,7.546563333333333e-4,2.0549633333333332e-4,0.01886643333333333,0.12843513333333334,0,0,118.27266666666667,-118.27266666666667,127.7061,0,0,0,0,2828.0299999999997,1.88535,0.019484801,47.0319,0.0313545,0.4975856666666667,20.013766666666665,10.0069,234.13766666666666,70.45323333333333,1164.5133333333333,76.92776666666667,0.051307900000000004,0.027755333333333333,1.2826966666666668,17.3471,16.439999999999998,24.333333333333332,1078.151,-698.8916666666667,10539.423333333334,4,15.72,3.93,23.05508,2310.5299999999997,1.5407333333333333,1.5342933333333333,5843.19,3.897216666666667,161.95066666666665,6014.57,71.58853333333333,22616.6,114.57116666666667,2996.71
29.2-6.10,6.10,2,het,124.91533333333332,0.08327656666666666,0.0378791,2.08192,23.674433333333333,31.680000000000003,41.666666666666664,693.6906666666666,-530.0423333333333,14954.43,3.3333333333333335,5.8533333333333335,1.7655566666666667,0.8918677666666667,3106.73,2.071153333333333,1.23275,9479.51,6.319663333333334,247.89366666666666,5482.583333333333,41.899633333333334,4456.503333333333,113.53126666666667,3106.5066666666667,158.57766666666666,0.10575613333333334,0.0600322,2.6438933333333337,37.520133333333334,38.22666666666667,35.666666666666664,1198.8366666666666,-916.0406666666667,26663.966666666667,4,12.76,2.8474066666666666,3.623213333333333,2974.63,1.983273,1.1398883333333334,11251.833333333332,7.50395,306.63666666666666,9025.013333333334,61.390766666666664,13362.666666666666,115.8187,3151.6633333333334
29.2-6.10,6.10,5,het,148.93833333333333,0.09943126666666667,0.045546833333333335,2.48578,28.46676666666667,42.29333333333334,49.666666666666664,819.831,-464.33433333333335,17449.033333333333,6,17.026666666666667,2.77251,1.5662866666666666,1815.8966666666668,1.2114456666666666,1.134454,11891.9,7.939306666666667,320.61400000000003,4967.636666666666,29.975966666666668,2564.9866666666667,90.01313333333333,3152.06,145.124,0.09680576666666667,0.0559707,2.4201433333333333,34.98166666666667,34.946666666666665,36.666666666666664,1085.2766666666666,-943.327,23778.4,3,10.16,2.2088866666666664,7.18731,3133.3966666666665,2.08982,1.0592476666666666,10685.726666666667,7.1278733333333335,296.0486666666667,7017.69,47.435900000000004,9644.393333333333,95.3082,3029.6666666666665
29.2-6.10,6.10,8,het,110.63786666666667,0.07375863333333334,0.03636346666666666,1.8439666666666665,22.72716666666667,30.773333333333333,45.666666666666664,905.0260000000001,-828.454,14305.903333333334,6.333333333333333,13.413333333333332,2.13711,1.4407133333333335,2263.8566666666666,1.5092366666666668,1.3523563333333333,8862.673333333332,5.90845,232.42066666666668,5634.72,42.207966666666664,8534.116666666667,59.341633333333334,3177.4666666666667,138.72866666666667,0.09252276666666666,0.0454118,2.3130633333333335,28.382366666666666,31.69333333333333,34.666666666666664,984.7876666666666,-707.4146666666667,18909.666666666668,5.333333333333333,9.36,1.8840733333333333,1.4247243333333333,2838.0866666666666,1.8923,1.23939,10490.616666666667,6.996683333333333,286.08566666666667,8048.016666666667,54.7803,10528.343333333334,108.09616666666668,3068.5733333333333
29.2-6.10,6.10,11,het,45.478833333333334,0.030319233333333334,0.012910716666666667,0.7579806666666666,8.0692,12.066666666666666,19.333333333333332,525.8936666666667,-420.54833333333335,4840.086666666667,3.6666666666666665,30.16,19.50166666666667,110.41946666666666,1362.6393333333333,0.9084253333333333,1.4880566666666666,3979.98,2.6533233333333333,113.04973333333334,3172.9833333333336,57.6532,6150.553333333333,104.87938333333334,2822.78,112.229,0.07485023333333334,0.035437833333333335,1.8712566666666666,22.148633333333333,28.546666666666667,36.333333333333336,1201.1066666666666,-735.0523333333333,15654.833333333334,5.666666666666667,17.386666666666667,2.8786666666666667,5.47895,2283.878333333333,1.5229286666666666,1.2689646666666667,8495.113333333333,5.665773333333333,227.46666666666667,7146.8966666666665,61.98186666666667,11112.59,82.14416666666666,3162.876666666667
3.2-6.10,6.10,1,het,90.98366666666666,0.0606557,0.043928666666666664,1.5163933333333333,27.455433333333332,18.573333333333334,21.333333333333332,1629.5753333333334,-1293.8673333333334,16045.976666666667,0.6666666666666666,6.1466666666666665,6.1466666666666665,0,3988.4666666666667,2.65898,0.7575426666666666,6454.8133333333335,4.303206666666666,179.26266666666666,5442.67,58.64683333333333,17118.27,62.779266666666665,2802.6433333333334,123.30133333333333,0.0822405,0.050496066666666665,2.05601,31.560033333333333,28.48,31.333333333333332,1858.0326666666665,-1194.0726666666667,20635.166666666668,5,13.76,2.324319,10.566484333333333,2329.31,1.5531333333333333,1.3625146666666668,9004.599999999999,6.005973333333333,254.80466666666666,8744.373333333333,74.34616666666666,25300.366666666665,116.98219999999999,3026.12
3.2-6.10,6.10,4,het,4.119233333333334,0.00274702,9.36937e-4,0.06867556666666666,0.585585,0.32,0.6666666666666666,300.45433333333335,-315.1956666666667,590.3023333333333,0,0,0,0,3078.72,2.0528866666666667,0.38943533333333336,238.55566666666667,0.15909773333333332,5.5723,30.914199999999997,10.304733333333333,310.4986666666667,108.421,1641.9676666666667,157.94,0.1053542,0.07849300000000001,2.633853333333333,49.0582,27.893333333333334,23.333333333333332,1750.744,-1520.1399999999999,28798.066666666666,3.3333333333333335,12.293333333333333,3.5084433333333336,19.795473333333334,3031.95,2.0219666666666667,1.469095,10848.323333333334,7.236556666666666,306.65866666666665,5336.55,31.138,5344.993333333334,67.82946666666666,3024.5
3.2-6.10,6.10,7,het,3.936706666666667,0.002624473333333333,0.0011838726666666666,0.06561176666666667,0.7399213333333333,0.76,1.3333333333333333,410.83233333333334,-299.99133333333333,525.496,0,0,0,0,2780.3833333333337,1.85359,0.30066573333333335,269.85963333333336,0.17990643333333334,8.250921,222.82856666666666,95.45230000000001,7751.868666666667,101.55994666666666,1066.2376666666667,55.991,0.0373416,0.020725966666666668,0.9335393333333334,12.953733333333334,12.893333333333334,16.333333333333332,843.3443333333333,-615.0863333333333,8935.093333333332,2.3333333333333335,21.14666666666667,8.8311,105.33313333333334,1588.88,1.0594216666666667,1.289685,4079.2400000000002,2.7205133333333333,113.401,3461.1,62.706966666666666,23043.673333333332,108.02903333333333,3103.45
3.2-6.10,6.10,10,het,2.703595,0.0018023989999999999,6.907155e-4,0.0450599,0.431697,0.66,1,245.39600000000002,-335.6415,323.23400000000004,0,0,0,0,4799.805,3.1998699999999998,0.0047936545,268.585,0.179057,9.176137,471.5595,94.312,20929.75,90.9296,1738.8400000000001,113.89226666666666,0.07595823333333333,0.049531,1.8989566666666666,30.956866666666667,25.346666666666664,24,1487.1366666666668,-1187.6166666666666,22312.933333333334,3.3333333333333335,5.52,1.55911,1.5886033333333334,3054.0099999999998,2.0365166666666665,1.28016,7839.586666666667,5.228503333333333,215.23833333333332,6160.4766666666665,61.7298,20354.93666666667,91.36653333333334,3094.77
30.2-6.10,6.10,2,hom,5.302759999999999,0.0035351766666666664,0.003080082333333333,0.08837933333333334,1.9250513333333332,0.22666666666666668,0.3333333333333333,749.5796666666666,-463.2713333333333,1351.2826666666667,0,0,0,0,4245.596666666666,2.8303966666666667,0.011467933333333333,361.32433333333336,0.24088299999999999,9.067843333333334,85.382,21.345533333333336,1754.6000000000001,50.9627,2508.31,166.43133333333333,0.11099993333333334,0.06278523333333333,2.775,39.2408,38.46666666666667,34,1238.1023333333333,-851.4243333333334,24128.066666666666,5.666666666666667,12.613333333333333,2.25238,1.7951933333333332,2801.91,1.8682566666666667,1.67721,11846.123333333333,7.9004900000000005,301.35833333333335,8926.396666666667,50.0404,9773.123333333333,96.60603333333333,3032.516666666667
30.2-6.10,6.10,5,hom,5.481703333333334,0.003660916666666667,0.001323158,0.09152293333333333,0.8269736666666667,0.25333333333333335,0.3333333333333333,340.191,-340.191,924.6873333333333,0,0,0,0,4411.38,2.9429066666666666,0.002170679,746.6033333333334,0.4987355333333333,30.12074,698.9343333333334,392.403,29492.933333333334,155.96,3062.7000000000003,72.23796666666667,0.0481946,0.027261733333333333,1.2048666666666668,17.038600000000002,14.133333333333333,18.666666666666668,864.9803333333333,-613.9236666666667,10131.89,5.333333333333333,13.186666666666667,3.0070366666666666,0.8221476666666666,2038.5666666666666,1.3597966666666668,1.1283833333333333,5458.183333333333,3.6414633333333333,162.08866666666665,5944.543333333333,74.90440000000001,22747.96,93.48073333333333,2954.57
30.2-6.10,6.10,8,hom,33.305413333333334,0.022203596666666665,0.014789406666666666,0.5550891,9.243374,4.96,4,744.8113333333333,-565.2046666666668,4864.352333333333,0.6666666666666666,0.6266666666666666,0.3133333333333333,0.06,5075.74,3.3838266666666668,0.20052432333333334,2295.1133333333332,1.5300743333333333,66.19949333333334,1384.36,16.679033333333333,6533.933333333333,96.14693333333334,2958.806666666667,124.176,0.08281636666666667,0.039914899999999996,2.07041,24.946833333333334,32.29333333333334,33.333333333333336,1014.581,-766.329,16252.366666666667,8,14.04,1.7155533333333333,1.2986933333333333,2163.9133333333334,1.4428533333333333,1.34914,9031.343333333334,6.023146666666666,212.98533333333333,10852.086666666666,76.65656666666666,19254.433333333334,102.63833333333334,3054.3966666666665
