fish_id,Genotype,Trial,Dist_travelled_total,Dist_travelled_mean,Dist_travelled_var,Velocity_mean,Velocity_var,Time_moving_total,Freq_moving,Acceleration_max,Acceleration_min,Acceleration_var,Freq_in_middle,Time_in_middle_total,Time_in_middle_mean,Time_in_middle_var,Dist_to_middle_total,Dist_to_middle_mean,Dist_to_middle_var,Mobility_total,Mobility_mean,Mobility_var,Meander_total,Meander_mean,Meander_var,Heading_mean,Heading_var
38.2-6.10,het,2,10.027902666666666,0.006685279666666667,0.004094722933333334,0.16713179,2.559194333333333,1.2933333333333332,2,397.76033333333334,-499.01366666666667,1586.6067,0.3333333333333333,1.64,1.64,0,3653.37,2.43558,0.4367361,699.7857,0.4665238033333334,19.0469215,1404.7766666666666,80.60456666666667,23444.26583333333,146.41833333333332,1184.5126666666665
38.2-6.10,het,5,3.25371,0.0021703566666666668,5.618783333333334e-4,0.05425893333333333,0.351174,0.13333333333333333,0.3333333333333333,233.28266666666667,-213.974,392.6583333333333,0.3333333333333333,10.653333333333334,10.653333333333334,0,3209.056666666667,2.1411333333333333,0.49789124333333334,198.9666,0.13271013333333334,3.030473333333333,455.93100000000004,158.45816666666667,44385.607,57.4794,1665.45
38.2-6.10,het,8,173.15633333333332,0.11543766666666667,0.05771676666666667,2.8859399999999997,36.07297666666667,36.6,14.666666666666666,1285.6766666666667,-778.8413333333333,25535.04,1,18.32,18.32,0,3606.2383333333332,2.40416,0.48619266666666666,13427.556666666667,8.951716666666666,328.89916666666664,9836.553333333333,49.71163333333333,7483.786666666667,97.34023333333333,2984.03
38.2-6.10,het,11,0.2960136666666667,1.9734233333333336e-4,4.414803333333333e-5,0.00493356,0.027592500000000002,0,0,141.143,-141.143,34.52616666666667,1,41.17333333333333,41.17333333333333,0,91.887,0.061258,8.974833333333333e-4,8.319626666666666,0.00554642,0.03572703333333333,0,0,0,117.0214,66.79766666666667
39.2-6.10,het,2,4.7530833333333335,0.00316872,0.0019929243333333332,0.0792181,1.245577,0.41333333333333333,1,497.0443333333333,-399.17633333333333,835.886,1,34.57333333333333,27.286666666666665,268.269,1577.0686666666666,1.051378,0.32791733333333334,237.387,0.15825823333333333,5.749488,40.4019,16.384,108.95433333333334,99.8035,999.2936666666667
39.2-6.10,het,5,1.43038,9.547733333333334e-4,2.3313433333333334e-4,0.023869266666666666,0.145709,0,0,135.315,-135.315,183.361,1,60,60,0,0,0,0,46.7307,0.031196666666666668,0.33203166666666667,0,0,0,55.32873333333333,1285.5333333333333
39.2-6.10,het,8,21.925906666666666,0.014617281000000001,0.0096476771,0.3654328766666667,6.0298115333333335,3.3466666666666667,1.3333333333333333,768.543,-527.569,2890.2196,0.3333333333333333,0.24,0.24,0,4118.1866666666665,2.7454566666666667,0.24213232766666667,1890.5501333333332,1.2603667666666667,63.054105,1305.3119666666666,17.242546666666666,2427.113966666667,53.1137,2525.686666666667
39.2-6.10,het,11,9.661443333333334,0.006440963333333333,0.0022924633333333334,0.16102426666666667,1.4327916666666667,1.4533333333333334,2.6666666666666665,388.1873333333333,-359.87733333333335,1048.4583333333333,1,8.866666666666667,8.533333333333333,0.20906666666666665,2295.8213333333333,1.5305473333333333,1.2616406666666666,689.2876666666666,0.45952533333333334,15.4989,968.9553333333333,93.1448,25624.096999999998,109.37540000000001,1307.7093333333332
4.2-6.10,wt,1,28.748348666666665,0.019165576666666666,0.03195543766666666,0.47913859999999997,19.972144433333334,2.5733333333333333,1.3333333333333333,880.6173333333334,-909.7239999999999,11090.045333333333,1,0.6133333333333334,0.20444433333333334,0.064711,2713.2,1.8088,0.3617447033333333,1526.7501333333332,1.0178345666666668,56.40840000000001,817.0522666666667,16.909766666666666,2641.1833333333334,81.69264666666666,1667.7243333333333
4.2-6.10,wt,4,24.097969,0.016065367333333334,0.018663855166666667,0.4016342666666667,11.664901133333332,3.3733333333333335,3,1044.6943333333334,-1051.0596666666665,7993.452533333334,0.3333333333333333,0.10666666666666667,0.10666666666666667,0,4730.513333333333,3.15438,0.06974087,1751.5115633333332,1.1676756833333333,64.27289416666667,1542.7966666666666,98.58076666666666,35962.013333333336,123.212,1895.22
4.2-6.10,wt,7,6.003093333333333,0.004002039000000001,0.0019388186666666667,0.1000513,1.21176,1.5466666666666666,1.3333333333333333,332.3123333333333,-285.985,1067.1926666666668,0,0,0,0,3808.3133333333335,2.5388733333333335,0.02379808333333333,518.6473333333333,0.3457649,16.346118333333333,839.4866666666667,69.95733333333334,20012.3,67.0943,1790.8733333333332
4.2-6.10,wt,10,61.76376666666667,0.041199566666666666,0.040865,1.029989,25.540633333333332,8.8533333333333335,9,1876.1200000000001,-1326.5433333333333,15594.266666666666,1.3333333333333333,0.29333333333333333,0.26,2.666666666666667e-4,4736.77,3.1585666666666667,0.18880033333333335,4380.583333333333,2.92206,152.35399999999998,11309.02,184.88733333333332,70370.63333333333,47.197586666666666,2624.4500000000003
40.2-6.10,wt,2,8.988496666666666,0.005992350333333334,0.0022254916666666668,0.14980846666666667,1.3909306666666665,2.4133333333333336,4.666666666666667,305.79066666666665,-385.7246666666667,1105.135,1.3333333333333333,39.52,32.82,131.04033333333334,1114.497,0.7429969999999999,0.702779,624.3166333333334,0.4162102,14.070359133333332,684.2136666666667,42.68413333333333,12613.266666666666,97.29586666666667,1723.6086666666667
40.2-6.10,wt,5,4.01647,0.00268351,9.4795e-4,0.06708773333333333,0.5924683333333334,0.6133333333333334,1,357.4116666666667,-272.72566666666665,555.7193333333333,1,30.52,21.493333333333332,268.8043333333333,1911.6323200000002,1.2751215466666668,0.6414465776666667,256.1385666666667,0.17117106666666668,5.47066,208.95766666666665,73.5234,2895.0926666666664,63.461733333333335,1701.1266666666666
40.2-6.10,wt,8,2.88275,0.0019218376666666666,5.368396666666666e-4,0.0480459,0.33552466666666664,0.09333333333333334,0.3333333333333333,231.56166666666667,-231.56166666666667,422.86733333333336,1,60,60,0,0,0,0,150.3879,0.10025869999999999,1.888969,0,0,0,81.48466666666667,2026.6066666666666
40.2-6.10,wt,11,12.738116666666667,0.00849208,0.005963812666666667,0.21230196666666667,3.727366333333333,2.56,3.6666666666666665,822.7406666666667,-513.0423333333333,2470.9643333333333,0.6666666666666666,4.16,2.08,0.18026666666666666,2854.2799999999997,1.9028533333333333,0.48078033333333337,858.3681666666666,0.5722456666666667,23.83276,851.2986666666667,170.73856666666669,10205.529999999999,72.86195666666667,1807.9466666666667
41.2-6.10,het,2,4.25972,0.0028398133333333332,0.0010905853333333334,0.07099533333333333,0.6816146666666667,0.96,1.6666666666666667,309.5226666666667,-309.5226666666667,760.8656666666667,0,0,0,0,3792.9933333333333,2.52866,0.06756336766666667,281.8116,0.18787406666666667,6.130514666666667,420.89033333333333,376.104,3927.7999999999997,106.0995,2357.1446666666666
41.2-6.10,het,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110.38,2.742086666666667,5.282666667220816e-4,0,0,0,0,0,0,0,0
41.2-6.10,het,8,43.08703666666667,0.028724802333333334,0.025580981833333332,0.7181183833333333,15.9881303,5.013333333333333,1.6666666666666667,681.3043333333333,-462.711,7225.6267,1.3333333333333333,7.226666666666667,1.8066666666666666,33.60733333333334,703.3436666666666,0.468896,0.57241047,2800.0959999999995,1.8667295533333332,85.50896159999999,1334.94,9.270433333333333,1730.51,95.32596666666666,1752.8433333333335
41.2-6.10,het,11,85.69013666666666,0.05712680333333334,0.04096809333333334,1.42817,25.605067666666667,12.333333333333332,4.333333333333333,1006.6343333333333,-733.9196666666667,10885.202,1.3333333333333333,0.72,0.36,0.015466666666666667,3502.95,2.3353,0.35827133333333333,5980.935333333334,3.9872913333333333,184.05233333333334,3669.513,49.00986666666667,9133.626666666667,74.0163,2500.62
42.2-6.10,het,2,35.88882666666667,0.023925926666666666,0.010635882233333333,0.5981482033333333,6.647430066666666,7.893333333333333,2.6666666666666665,390.004,-363.70099999999996,3486.1914333333334,0.6666666666666666,0.25333333333333335,0.25333333333333335,0,1712.5133333333333,1.1416746666666666,0.5211393066666666,2735.12623,1.8234184866666667,66.48893993333334,2070.496,50.780433333333335,7178.026666666667,162.435,1782.23
42.2-6.10,het,5,3.0516300000000003,0.0020395733333333334,6.839263333333333e-4,0.05098933333333333,0.427453,0.19999999999999998,0.3333333333333333,293.32800000000003,-293.32800000000003,492.27866666666665,0,0,0,0,1247.5066666666667,0.8321516666666666,0.0026529063333340917,215.65666666666667,0.14417386666666668,3.9795133333333332,418.58233333333334,319.753,47794.333333333336,89.19149999999999,2007.3
42.2-6.10,het,8,178.76808333333335,0.11917894333333333,0.04791621833333334,2.9794669333333337,29.947640666666665,33.906666666666666,9.666666666666666,1096.8843333333334,-1209.5683333333334,20733.606666666667,3,4.666666666666666,2.0422233333333333,1.3790766666666667,3455.68,2.3037876666666666,0.8174125666666667,13610.848666666667,9.073921333333333,269.59370333333334,10954.066666666666,102.20956666666666,48553.19,44.28086666666667,2764.3033333333333
42.2-6.10,het,11,161.53743333333333,0.10769172333333334,0.049866516666666666,2.6922913333333334,31.16659,32.14666666666667,13.666666666666666,953.2176666666667,-714.163,20632.706666666665,3.3333333333333335,2.5866666666666664,0.5377776666666667,0.3008713333333333,3913.826666666667,2.6092133333333334,1.0424986666666667,13052,8.70131,323.41436666666664,10043.876666666667,73.9205,15675.786666666667,49.798833333333334,2862.4033333333336
43.2-6.10,het,2,4.734763333333333,0.003156496,0.0035655160000000003,0.07891246666666667,2.228439,0.52,1,500.15166666666664,-451.37833333333333,1052.7536666666667,0.6666666666666666,39.61333333333334,39.61333333333334,0,905.9960533333333,0.60399737,0.3301628326666667,247.55226666666667,0.16503463333333332,8.31569,55.287,6.910866666666667,273.24399999999997,41.8668,1324.7666666666667
43.2-6.10,het,5,11.87875,0.007920276333333334,0.003963892,0.19800673333333335,2.4774336666666668,1.4266666666666667,2.6666666666666665,633.668,-518.0626666666667,2003.2748333333334,1.3333333333333333,7.32,4.513333333333334,2.720266666666667,2297.9666666666667,1.5325280000000001,0.31566733333333336,925.589,0.6171923333333333,24.69987,750.1480666666666,95.35130000000001,22662.442666666666,125.6046,1582.8943333333332
43.2-6.10,het,8,35.66283333333333,0.023775229999999998,0.013473163333333335,0.5943806666666667,8.420706666666668,7.306666666666667,13.333333333333334,1326.2196666666666,-792.4786666666666,5939.5633333333335,1.3333333333333333,6.226666666666667,2.395556666666667,31.211366666666667,2416.43,1.6109499999999999,0.878895,2758.068,1.8387133333333334,70.08873333333334,2487.0556666666666,69.3512,16644.303333333333,125.33543333333333,2081.8213333333333
43.2-6.10,het,11,5.226430000000001,0.0034842803333333333,0.0011952736666666667,0.08710706666666666,0.7470453333333333,0.48,0.6666666666666666,283.8076666666667,-283.8076666666667,758.8073333333333,0,0,0,0,2721.4866666666667,1.814326,0.221322,323.8959,0.21593093333333332,5.442069999999999,821.1,335.89433333333335,26713.466666666664,111.11816666666667,2300.5866666666666
44.2-6.10,het,2,58.62666666666667,0.03908437,0.01562794,0.9771096666666665,9.767453333333332,12.546666666666665,14,508.26533333333333,-479.955,7032.16,2,6.92,4.125333333333333,1.3694933333333335,3067.31,2.04487,0.8085863666666667,4301.3533333333335,2.867568,95.43079999999999,4989.34,229.4328,11768.973333333333,105.83903333333333,2996.38
44.2-6.10,het,5,48.70724333333333,0.032507596666666666,0.014119258,0.8126904,8.824555333333333,11.12,18.333333333333332,585.269,-395.0926666666667,6423.800333333334,2.3333333333333335,11.693333333333333,3.8426666666666667,25.842773333333334,2882.5833333333335,1.9228866666666666,0.9000257966666667,3609.2376666666664,2.408747433333333,88.67022333333334,2034.1066666666668,25.2488,3213.940666666667,86.15933333333334,2021.4025
44.2-6.10,het,8,20.37873666666667,0.013585835333333332,0.0059133,0.3396457333333333,3.6958086666666667,3.92,6,622.9406666666666,-480.864,3191.676,0.6666666666666666,2.6533333333333333,1.3266666666666667,0.1176,3939.306666666667,2.6262033333333332,0.45881736,1501.5653666666667,1.0010458333333334,34.82221466666667,907.3233333333333,15.643466666666667,1053.6033333333332,55.32517333333333,2499.6266666666666
44.2-6.10,het,11,72.6396,0.0484263,0.023141166666666668,1.2106569999999999,14.46323,19.773333333333333,22,1232.3623333333333,-942.26,11658.67,3,15.16,6.25,30.532223333333334,1762.817,1.1752103333333332,0.9287856666666667,5634.7733333333335,3.7565133333333334,130.5849,4633.153333333333,67.45216666666667,14551.566666666668,91.51266666666666,2760.7366666666667
45.2-6.10,hom,2,0.9530483333333334,6.353656666666667e-4,1.55482e-4,0.015884099999999998,0.09717613333333333,0.14666666666666667,0.3333333333333333,120.95333333333333,-101.39666666666668,105.565,0,0,0,0,3944.4266666666667,2.6296166666666667,0.006594936666778305,56.3339,0.037556,0.8506586666666667,158.72233333333332,158.72233333333332,0,91.90700000000001,1712.2666666666667
45.2-6.10,hom,5,0.8754270000000001,5.854203333333334e-4,1.635206e-4,0.014635473333333333,0.10220036666666667,0.29333333333333333,0.3333333333333333,122.77433333333333,-124.957,104.17606666666667,0,0,0,0,4508.6,3.007623333333333,0.009248583333333333,68.93936,0.04611012666666667,1.1045376,337.6333333333333,168.816,55263.666666666664,10.064996666666667,850.5433333333334
45.2-6.10,hom,8,85.52640000000001,0.0570174,0.02950501666666667,1.425438,18.440630000000002,16.56,8.333333333333334,808.5523333333333,-544.518,11143.25,1.6666666666666667,3.8933333333333335,1.8466666666666667,0.252,3748.2133333333336,2.4988066666666664,0.8526733333333333,6483.700000000001,4.322443333333333,154.71893333333333,4871.99,27.961633333333335,4480.44,59.635466666666666,1691.6266666666666
45.2-6.10,hom,11,91.74596666666667,0.06116413333333333,0.03796944,1.5291029999999999,23.730886666666667,20.133333333333333,7,1275.0956666666666,-965.8423333333334,15953.016666666666,0.3333333333333333,0.19999999999999998,0.19999999999999998,0,4601.403333333334,3.0676,0.222205,7353.056666666667,4.902037,208.15886666666665,6002.483333333334,116.61686666666667,29212.9,93.7129,2706.4733333333334
46.2-6.10,hom,2,6.8330166666666665,0.004555343333333333,0.0019318240000000002,0.1138836,1.2073886666666667,1.36,2,467.5,-351.09066666666666,982.635,0.3333333333333333,0.48,0.48,0,3006.92,2.0046133333333334,0.474536,439.13766666666663,0.292758,10.366076666666666,236.42486666666667,39.42313333333333,1500.3616666666667,85.83153333333334,1448.0166666666667
46.2-6.10,hom,5,0.7721319999999999,5.161436666666667e-4,1.2277743333333332e-4,0.01290359,0.07673583333333334,0.09333333333333334,0.3333333333333333,117.568,-117.568,96.45643333333334,0,0,0,0,4266.846666666666,2.84653,0.004410776666666667,45.170366666666666,0.030204513333333332,0.726526,0,0,0,100.228,1793.0366666666666
46.2-6.10,hom,8,4.013753333333334,0.0026758333333333334,8.85726e-4,0.06689586666666666,0.553579,0.38666666666666666,0.6666666666666666,281.66700000000003,-352.71633333333335,565.7636666666666,0,0,0,0,4067.116666666667,2.71141,0.016131066666666666,261.42033333333336,0.17428033333333334,4.54938,624.2239999999999,245.16366666666667,27957.7,93.57643333333334,2902.6266666666666
46.2-6.10,hom,11,1.3978226666666667,9.318806666666667e-4,2.0544843333333333e-4,0.02329704,0.12840503333333333,0,0,148.39266666666668,-148.39266666666668,161.59029999999998,0,0,0,0,4056.956666666667,2.70464,0.002138624,77.14013333333332,0.05142673333333333,0.9110719999999999,0,0,0,162.07766666666666,2507.6866666666665
47.2-6.10,het,2,71.70876666666668,0.04780583333333333,0.019972166666666666,1.1951466666666666,12.482566666666667,15.906666666666666,25,624.793,-482.272,7579.826666666667,3.3333333333333335,11.493333333333332,3.603333333333333,2.15649,2276.7799999999997,1.5178566666666666,1.044217,4995.363333333334,3.3302466666666666,126.84,2673.9333333333334,36.4861,6630.796666666666,71.56066666666666,2790.4366666666665
47.2-6.10,het,5,130.50436666666667,0.08709446666666666,0.044711266666666666,2.177366666666667,27.944533333333332,28.986666666666668,37.666666666666664,1160.6316666666667,-844.118,15394.116666666667,3,10.146666666666667,1.8866666666666667,9.882177666666667,2995.1286666666665,1.9984913333333332,0.8411350000000001,9536.073333333334,6.363993333333333,266.1333333333333,4430.996666666667,33.21196666666667,5034.318333333334,42.396233333333335,3097.16
47.2-6.10,het,8,117.82036666666667,0.0785469,0.0359284,1.9636733333333334,22.455266666666667,29.919999999999998,36.666666666666664,1036.4496666666666,-575.87,13679.566666666668,3.6666666666666665,10.906666666666666,2.586666666666667,1.45632,2553.77,1.7025133333333333,1.2969803333333334,8318.93,5.545963333333333,208.737,4626.006666666666,36.616033333333334,6434.886666666666,113.59873333333334,3058.16
47.2-6.10,het,11,89.08296666666666,0.059388666666666666,0.0243329,1.4847166666666667,15.208066666666666,21.466666666666665,34,648.0936666666666,-525.0156666666667,9735.593333333334,4.666666666666667,18.546666666666667,3.95,5.182149,1800.6866666666667,1.2004586666666666,1.119828,6362.533333333334,4.24169,155.12433333333334,3049.1333333333337,34.383966666666666,7109.910666666667,111.57926666666667,3130.97
48.2-6.10,het,2,135.01596666666666,0.0900108,0.0530893,2.2502666666666666,33.180800000000005,30.32,38,1572.0033333333333,-1163.4743333333333,20037.033333333333,5,8.426666666666666,1.64911,1.096259,3200.9900000000002,2.133993333333333,1.4729666666666668,9781.73,6.521143333333334,273.9216666666667,5553.506666666666,41.54233333333333,6225.713333333333,43.88166666666667,2949.24
48.2-6.10,het,5,191.85866666666666,0.12805633333333333,0.07663213333333332,3.2014066666666667,47.8951,42,38,1542.66,-967.342,27149.8,4,5.133333333333333,1.2746666666666666,1.19856,3736.3566666666666,2.4929133333333335,1.1870933333333333,14804.300000000001,9.881643333333333,448.8933333333333,6649.993333333333,35.286699999999996,5210.5,24.937716666666667,3091.71
48.2-6.10,het,8,0.6367853333333333,4.245226666666667e-4,8.998103333333333e-5,0.01061308,0.05623806666666666,0,0,91.12866666666667,-91.12866666666667,70.63996666666667,0,0,0,0,4992.59,3.3283933333333335,0.004583353333333333,18.370166666666666,0.012246766666666667,0.09437306666666667,0,0,0,92.33866666666667,582.2233333333334
48.2-6.10,het,11,36.220623333333336,0.02414707333333333,0.010170100333333335,0.6036777333333333,6.356305333333334,8.693333333333333,12.666666666666666,457.92499999999995,-337.38766666666663,4118.325666666667,1.3333333333333333,3.8533333333333335,0.9633333333333334,0.6422666666666667,3296.9966666666664,2.1979966666666666,0.6516516666666666,2701.1313333333333,1.800753,70.71726333333334,2921.211333333333,40.26263333333333,12714.283333333333,87.81596666666667,2498.0633333333335
49.2-6.10,het,3,45.060500000000005,0.030040316666666667,0.0190887,0.7510073333333334,11.930476666666667,7.92,14,927.5166666666667,-673.2796666666667,6304.463333333333,2.3333333333333335,16.64,13.92,0.49013333333333337,1862.3896666666667,1.2415896666666666,0.6664516666666667,3590.3926666666666,2.3935940000000002,116.03640000000001,2044.7489666666665,36.553666666666665,2512.777866666667,134.94726666666668,2043.5810000000001
49.2-6.10,het,6,13.615696666666667,0.009077622,0.0032371199999999996,0.22694072,2.0232015,3.1466666666666665,6,326.2563333333333,-265.975,1550.0617333333332,0.3333333333333333,7.786666666666666,7.786666666666666,0,3614.403333333333,2.4102566666666667,0.6230163933333334,1032.94111,0.6886636066666666,23.961866866666664,833.3363666666667,34.11683333333333,1210.3033333333333,111.65366666666667,1761.1766666666667
49.2-6.10,het,9,59.82866666666666,0.03988576666666667,0.024649333333333332,0.9971426666666666,15.405833333333332,13.933333333333334,23.333333333333332,1227.3863333333334,-720.206,8118.576666666667,3,15.16,5.644,23.161173333333334,2084.53,1.389686,1.0956433333333333,4619.066666666667,3.0793766666666667,138.983,1466.1866666666665,23.822933333333335,790.6793333333334,117.59723333333334,2898.71
49.2-6.10,het,12,6.090273333333333,0.004062988333333333,0.0012238926666666668,0.10157496666666667,0.764932,0.5599999999999999,1,259.27933333333334,-239.612,684.669,0.6666666666666666,37.026666666666664,37.026666666666664,0,1570.5283333333334,1.0470923333333333,0.26141931,412.08566666666667,0.2749165333333333,7.152276666666667,686.4838,295.5015,670.7212333333333,79.97284666666667,1462.2966666666666
5.2-6.10,hom,1,0.35706,2.3804066666666666e-4,5.104166666666666e-5,0.005951033333333334,0.031901033333333335,0,0,49.135,-49.135,40.00933333333334,0,0,0,0,4237.16,2.8247766666666667,0.001624010000010517,22.457333333333334,0.014971566666666667,0.22170866666666667,0,0,0,21.4993,892.2533333333334
5.2-6.10,hom,4,1.87061,0.0012470733333333334,6.217833333333334e-4,0.031176866666666667,0.38861666666666667,0.3333333333333333,0.3333333333333333,255.46933333333334,-202.33666666666667,380.65000000000003,0,0,0,0,4679.746666666667,3.12048,0.04554176466673988,158.11066666666667,0.10540699999999999,4.648766666666667,747.8933333333333,149.57866666666666,52806.333333333336,56.80866666666666,636.3466666666667
5.2-6.10,hom,7,531.1750000000001,0.3667068,3.230213,9.167673333333333,2018.8813333333335,20.16,22.333333333333332,8274.423333333334,-7922.490000000001,1847936,1.3333333333333333,0.09333333333333334,0.023333333333333334,4.8889e-4,4802.416666666667,3.320866666666667,0.23195756666666667,10119.23,7.025473333333333,576.6692333333333,2842.3633333333332,79.4325,18269.833333333336,31.631036666666667,3123.95
5.2-6.10,hom,10,6.923927333333333,0.004622062666666667,0.002534167266666667,0.11555123666666665,1.5838541333333334,1.0666666666666667,0.3333333333333333,270.19666666666666,-153.189,606.7282333333334,0.3333333333333333,0.45333333333333337,0.45333333333333337,0,3817.0766666666664,2.5452266666666667,0.17652044000026454,728.6933333333333,0.4864422233333333,27.4728889,343.3533333333333,12.716833333333334,1994.7733333333333,64.67943333333332,575.58
50.2-6.10,het,3,3.94589,0.0026305966666666666,7.74692e-4,0.06576496666666667,0.48418300000000003,0.19999999999999998,0.3333333333333333,258.47133333333335,-258.47133333333335,508.316,0.3333333333333333,1.2533333333333332,1.2533333333333332,0,4164.176666666666,2.7761133333333334,0.32278537366666665,230.5452666666667,0.15369683333333334,3.5023293333333334,197.91966666666667,32.98663333333334,4489.066666666667,56.60326666666667,2371.7933333333335
50.2-6.10,het,6,0.9942346666666667,6.629596666666666e-4,1.6950753333333334e-4,0.01657393,0.10594206666666667,0,0,186.28866666666667,-186.28866666666667,132.89376666666666,0,0,0,0,4358.793333333333,2.90651,0.00353695,50.5132,0.033681133333333335,0.62422,0,0,0,139.72433333333333,1083.9168666666667
50.2-6.10,het,9,23.908087,0.015938691333333335,0.007281197133333334,0.3984677833333333,4.550737766666667,6.4,5,664.16,-467.8376666666667,2937.498133333333,1.6666666666666667,37.373333333333335,28.686666666666667,326.18059999999997,1095.816,0.7305440000000001,0.7553736666666667,1759.2120633333334,1.1728091533333334,41.68351705733333,1024.0839999999998,22.020899999999997,1205.6266666666668,101.67499,1680.9066666666668
50.2-6.10,het,12,0.45083866666666667,3.00559e-4,6.824026666666666e-5,0.007514,0.042650266666666665,0,0,102.858,-102.858,53.4188,0,0,0,0,2352.17,1.5684566666666666,0.0029517546666666668,14.241166666666667,0.0094941,0.08475966666666666,0,0,0,56.5066,771.08
51.2-6.10,het,3,2.6229913333333332,0.0017486606666666665,8.364423e-4,0.043716366666666666,0.5227744333333333,0.36000000000000004,0.6666666666666666,286.5346666666666,-268.98266666666666,383.9279,0,0,0,0,4354.2266666666665,2.90282,0.0734010891,186.48300333333333,0.12432210333333332,6.185929833333334,103.40566666666666,25.851366666666667,2153.3366666666666,146.25466666666668,2652.826666666667
51.2-6.10,het,6,7.568016666666667,0.005047286666666667,0.0017843310000000001,0.12618226666666665,1.115207,1.1333333333333333,2,341.9893333333333,-287.2506666666667,1046.5143333333333,0,0,0,0,4082.7133333333336,2.722436666666667,0.3003656,573.2353333333333,0.38230033333333335,12.11284,135.21466666666666,23.657366666666668,323.46566666666666,88.00673333333333,2063.0426666666667
51.2-6.10,het,9,1.44687,9.645816666666667e-4,2.38826e-4,0.024114533333333334,0.14926633333333333,0,0,187.549,-187.549,187.3153333333333,0,0,0,0,4437.363333333334,2.9582466666666667,0.0071307486666666664,89.8161,0.05987753333333334,2.0026116666666667,0,0,0,139.36333333333334,2683.29
51.2-6.10,het,12,2.899966666666667,0.0019346633333333333,5.166246666666667e-4,0.048366566666666666,0.3228905,0.17333333333333334,0.3333333333333333,218.861,-201.07366666666667,362.4336666666667,0,0,0,0,4595.15,3.0641033333333336,0.007326503333333334,216.433,0.1443648,3.638495,540.13,180.04333333333332,55560.666666666664,92.21163333333334,2998.903333333333
52.2-6.10,het,3,24.58536666666667,0.016390273333333333,0.012760220000000001,0.40975666666666666,7.975123333333333,4.626666666666667,6.666666666666667,1068.7966666666666,-860.2719999999999,4707.346666666666,0.6666666666666666,2,1,0.5162666666666667,3265.996666666667,2.17733,0.8274796666666667,1862.0483333333332,1.241365,51.92463333333333,864.517,39.48866666666667,2258.5133333333333,119.26156666666667,2667.17
52.2-6.10,het,6,4.673756666666667,0.0031164033333333334,8.143506666666667e-4,0.07790996666666666,0.5089686666666667,0.4666666666666666,1,206.40800000000002,-206.40800000000002,559.9323333333333,0,0,0,0,4120.553333333333,2.7477233333333335,0.21136163000000002,342.273,0.2282286666666667,5.708706666666666,586.7533333333333,83.82166666666667,21495.399999999998,82.04729999999999,2698.0133333333333
52.2-6.10,het,9,29.119376666666668,0.01941292,0.008704578,0.48532470000000005,5.4403516666666665,7.773333333333333,8.333333333333334,579.175,-555.355,3752.021333333333,1.6666666666666667,15.573333333333332,10.033333333333333,17.662033333333333,1736.0036666666667,1.1573336666666667,0.7871906666666667,2484.545333333333,1.6563619,61.679163333333335,1290.514,24.787033333333333,801.1213333333334,84.49983333333334,2316.633333333333
52.2-6.10,het,12,9.029865666666666,0.006024230333333333,0.014381224100000001,0.15060576,8.988240900000001,0.76,0.6666666666666666,1587.8486666666668,-1257.4286666666667,5950.900233333333,0.6666666666666666,0.4,0.4,0,4771.1,3.1814566666666666,0.08306948233333333,430.0683333333333,0.28691600333333334,20.904168666666667,55.92583333333333,7.3515033333333335,43.7404,87.74456666666667,627.7546666666667
53.2-6.10,hom,3,6.164434666666667,0.004109625333333334,0.0017863963333333334,0.1027408,1.1164972999999998,0.7866666666666666,1.3333333333333333,478.93600000000004,-334.855,1005.6493333333333,0,0,0,0,4800.926666666666,3.200613333333333,0.013548973333333334,767.0946333333334,0.5113957666666666,27.523232333333333,607.679,228.24166666666667,7111.9000000000005,114.3638,2112.597333333333
53.2-6.10,hom,6,2.0201800000000003,0.0013473733333333334,3.158913333333333e-4,0.03368433333333333,0.197432,0,0,120.28066666666668,-120.28066666666668,249.23533333333333,0,0,0,0,4715.41,3.1443033333333332,0.002184853333520207,247.22133333333335,0.16487000000000002,6.12101,0,0,0,29.99124666666667,1900.8733333333332
53.2-6.10,hom,9,3.04687,0.0020312466666666668,4.93801e-4,0.05078116666666666,0.30862633333333334,0.19999999999999998,0.6666666666666666,168.97366666666667,-168.274,329.662,0,0,0,0,4904.933333333333,3.269953333333333,0.0014184566666666668,263.6123333333333,0.17574166666666666,4.684723333333333,2291.9366666666665,573.46,219.16089999999997,39.7557,2097.443333333333
53.2-6.10,hom,12,0.4666433333333333,3.115103333333333e-4,7.507133333333333e-5,0.007787766666666667,0.046919666666666665,0,0,68.64399999999999,-68.64399999999999,58.916333333333334,0,0,0,0,4170.903333333334,2.781216666666667,0.00207297,18.925233333333335,0.012633666666666666,0.146947,0,0,0,14.569166666666668,1026.8333333333333
54.2-6.10,wt,3,91.34813333333334,0.06089883333333333,0.04373785333333333,1.5224703333333334,27.336153333333332,17.226666666666667,13.333333333333334,1339.305,-1061.082,14535.31,2.3333333333333335,9.586666666666666,8.456,0.30677333333333334,3203.2566666666667,2.1355066666666667,1.0396936666666667,6822.706666666667,4.54847,188.29893333333334,4025.7366666666667,42.79023333333333,5930.173333333333,71.8931,2715.3433333333332
