fish_id,Genotype,Position,Tray,Trial,Time,Bin,Distance_travelled,Velocity_mean,Velocity_var,Time_moving,Freq_moving,Acceleration_max,Acceleration_min,Freq_in_middle,Time_in_middle,Dist_to_middle_mean,Dist_to_middle_var,Mobility_var,Mobility_mean
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,3,45.4955,0.758259,10.4837,9.8,16,1005.08,-1027.44,5,10.24,1.17776,1.11109,76.1458,2.05223
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,4,42.7033,0.711722,7.26312,10.68,18,527.091,-419.571,1,15.88,1.59447,1.59254,74.0419,2.05578
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,5,63.9822,1.06637,16.1849,13.32,23,1776.25,-1014.72,6,23,0.653836,0.583175,165.647,3.43242
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,6,88.9571,1.4846,16.7488,21.24,34,1065.78,-677.985,4,5.96,1.87367,1.23627,176.832,4.51156
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,7,111.853,1.86422,20.0463,29.72,40,1536.28,-651.348,2,4.64,2.52303,1.13155,183.798,5.49217
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,8,102.341,1.70568,16.0945,27.76,39,452.917,-842.04,4,17.76,1.76632,2.22406,174.931,5.01232
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,9,113.566,1.8953,18.4287,32.16,47,714.708,-462.914,2,7.72,2.30553,1.56135,191.491,5.45328
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,10,32.0585,0.534309,11.9043,7.28,9,2398.4,-2398.4,1,1.2,3.42942,0.452116,51.0584,1.27145
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,11,2.89106,0.0482487,0.298828,0,0,213.716,-213.716,0,0,3.32163,0.0226438,1.89918,0.111028
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,12,1.08201,0.0180335,0.0975493,0,0,144.719,-144.719,0,0,3.47886,0.00308479,0.620469,0.043355
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,13,9.29255,0.154876,8.13383,0.84,1,1491.53,-1763.47,0,0,3.44141,0.182515,16.8347,0.253088
31.2-6.10,wt,B1,6,11,1899-12-31T11:07:00Z,14,14.4311,0.24084,6.41329,2.2,4,1976.98,-1444.33,0,0,3.46325,0.200331,27.6001,0.539246
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,0,8.67598,0.14606,3.62917,1.68,3,1070.81,-392.583,0,0,1.17435,0.932229,34.8564,0.482949
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,1,1.96684,0.0327807,0.241976,0.44,1,212.526,-237.274,0,0,0.150796,0.0276996,3.82205,0.0991603
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,2,4.38577,0.0730962,0.460787,0.68,2,241.997,-241.997,0,0,1.75276,0.670931,1.59762,0.124326
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,3,5.12557,0.0854262,0.556648,0,0,209.86,-205.044,0,0,1.68303,0.5088,4.44349,0.187458
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,4,22.3218,0.372031,6.65463,3.72,7,771.057,-673.261,0,0,1.32076,0.815466,49.0589,1.01098
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,5,52.7385,0.880149,18.9136,9.52,20,1624.35,-2143.89,8,29.44,0.574715,0.941113,129.148,2.68731
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,6,79.1327,1.31888,12.9819,20.12,34,495.624,-474.767,4,18.24,1.41748,1.61533,139.434,3.98028
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,7,70.9244,1.18207,17.015,15.08,27,1011.8,-699.121,3,16.72,1.34204,1.20391,147.308,3.34508
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,8,63.5617,1.06078,13.9829,13.92,25,859.987,-491.404,5,25.28,0.631839,0.691982,130.701,3.04162
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,9,43.9299,0.732165,8.79686,10,15,711.264,-456.37,3,3.6,1.15274,0.519956,80.9132,2.03757
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,10,25.847,0.431358,18.4858,2.68,4,2108.89,-1201.8,1,8.36,1.36831,0.443178,46.5913,0.790921
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,12,2.76337,0.0460562,0.267079,0,0,197.245,-197.245,1,18.48,0.121174,0.00943427,0.591675,0.0597957
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,13,1.82574,0.0304291,0.174432,0,0,175.674,-175.674,0,0,0.132634,0.00184954,0.380386,0.0381292
32.2-6.10,het,B2,6,2,1899-12-31T07:34:00Z,14,4.81662,0.0803842,0.490998,0,0,208.561,-208.561,0,0,0.564841,0.0275166,1.65617,0.112204
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,0,5.14406,0.0862518,0.803881,0.52,1,435.349,-435.349,0,0,3.111,0.00795886,7.25783,0.231162
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,1,3.16138,0.0526897,0.298158,0,0,173.524,-173.524,0,0,3.03904,0.00888589,1.52043,0.0996873
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,2,8.16917,0.136153,2.86006,1.72,3,776.407,-877.536,0,0,2.8504,0.643187,30.6131,0.503714
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,3,16.1693,0.27039,2.17668,1,2,386.376,-386.376,1,7,1.11765,0.597551,23.8339,0.757107
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,4,13.6553,0.227588,1.58821,1.08,3,313.402,-257.483,0,0,0.759226,0.0414248,12.9381,0.534884
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,5,49.3306,0.822177,17.5613,6.64,12,2485.83,-1732.42,3,45.28,0.0901589,0.0638464,116.218,2.47504
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,6,63.5489,1.06127,15.7551,9.28,14,852.623,-950.686,5,15.08,1.29863,1.09225,129.15,3.01048
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,7,42.4041,0.706735,6.81718,7.16,14,695.56,-564.545,1,21.16,1.77478,1.99555,68.7398,2.0752100000000002
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,8,64.1296,1.06883,14.3287,14.68,22,694.559,-907.81,3,5.36,1.69462,1.0164,124.495,2.91153
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,9,0.21221,0.00354155,0.0187888,0,0,132.631,-132.631,0,0,3.22691,1.43581e-4,0.0110311,0.00271365
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,10,11.7228,0.195379,3.64774,2.28,3,910.796,-716.191,0,0,3.23573,0.00488681,19.3459,0.456055
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,11,0.445736,0.00742893,0.0416032,0,0,149.875,-149.875,0,0,3.22478,5.59657e-4,0.0867306,0.0106173
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,12,1.31355,0.0218925,0.12018,0,0,158.257,-158.257,0,0,3.20829,0.00380323,0.408455,0.0352869
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,13,4.10921,0.0684868,0.748805,0.64,1,318.375,-266.783,0,0,2.10036,1.07253,8.61642,0.201758
32.2-6.10,het,B2,6,5,1899-12-31T08:29:00Z,14,1.35776,0.0226595,0.13065,0,0,187.496,-187.496,0,0,1.10621,0.0070842,0.203327,0.0263273
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,0,3.12442,0.0531364,0.575275,0.56,1,403.453,-403.453,0,0,2.67038,0.0241673,3.89346,0.109991
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,1,0.842519,0.0140984,0.0743714,0,0,145.646,-145.646,0,0,2.61569,9.17205e-4,0.395888,0.0268921
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,2,0,0,0,0,0,0,0,0,0,2.61059,0,0,0
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,3,0.206813,0.00344689,0.0178216,0,0,129.258,-129.258,0,0,2.5651,0.00725573,0.026513,0.0042042
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,4,1.47598,0.0245997,0.129408,0,0,144.503,-144.503,0,0,2.50104,0.00871341,0.127678,0.021176
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,5,17.2983,0.28869,6.99684,2.4,4,893.145,-620.725,1,10.8,1.37421,0.445469,43.55,0.695047
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,7,21.1514,0.352524,7.83966,3.08,5,1127.62,-722.354,2,4.84,2.2371,1.13304,42.7225,0.827599
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,8,19.7818,0.330136,2.92343,0.56,1,437.277,-437.277,2,40.64,0.101199,0.0285688,22.1285,0.812571
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,9,22.6177,0.377969,4.43247,4.72,8,583.784,-530.869,0,0,1.56973,0.971103,35.5523,0.944048
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,10,6.79261,0.113361,0.942481,0.72,2,332.532,-236.368,0,0,2.82349,0.00113468,6.19525,0.283557
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,11,14.1262,0.235437,1.84703,2.4,5,228.687,-252.48,0,0,2.82292,0.00218441,12.7233,0.614345
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,12,5.52951,0.0921585,0.747184,1.08,2,199.551,-352.287,0,0,2.87488,0.00147664,6.00123,0.236906
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,13,5.82655,0.0973038,2.00817,1.04,2,1102.52,-564.604,0,0,1.83183,0.333251,12.7407,0.239099
32.2-6.10,het,B2,6,8,1899-12-31T10:01:00Z,14,1.724,0.0287333,0.155115,0,0,161.811,-161.811,0,0,1.55485,0.00167895,0.346748,0.0365562
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,0,3.7251,0.063223,0.402163,0,0,225.883,-225.883,0,0,2.95864,0.0019143,17.0075,0.388009
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,1,7.37957,0.123652,0.973442,0,0,390.564,-390.564,0,0,2.82845,0.0417476,22.0396,0.578659
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,2,18.1831,0.303052,4.03075,1.6,3,626.321,-957.686,0,0,2.4594,0.0448653,45.9827,0.993143
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,3,1.85597,0.0309329,0.234169,0,0,318.718,-318.718,0,0,2.75123,0.0395758,0.98785,0.0476245
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,4,3.30842,0.0551403,0.755315,0.6,1,290.786,-273.059,0,0,1.51169,0.215079,8.54248,0.15542
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,5,45.9576,0.76596,10.9139,5.6,12,1268.35,-711.02,0,0,1.4205,0.396165,92.0537,2.26017
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,6,58.1372,0.970247,8.73048,7.92,16,444.945,-444.945,4,49.68,0.0687331,0.0292535,80.7048,2.82017
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,7,41.9529,0.699215,7.99274,5.32,11,786.632,-788.102,3,20.92,1.60293,1.85111,59.2528,1.84913
32.2-6.10,het,B2,6,11,1899-12-31T11:07:00Z,9,19.1174,0.319049,2.8712,2.96,5,617.353,-465.005,1,16.24,1.04296,0.684561,22.9804,0.74708
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,0,4.75985,0.0801322,0.482173,0,0,218.127,-218.127,0,0,1.83879,0.00241239,7.23108,0.269734
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,1,1.32682,0.0221137,0.123125,0,0,167.183,-167.183,0,0,1.76978,0.00118866,0.496053,0.0400059
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,2,2.9004,0.04834,0.384715,0.2,1,311.976,-311.976,0,0,1.70167,0.00566229,1.73902,0.0960468
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,3,3.76116,0.0626861,1.02123,1.28,2,541.373,-541.373,0,0,1.47894,0.0280786,6.50762,0.151111
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,4,3.3817,0.0563617,0.319914,0,0,186.677,-186.677,0,0,1.61425,0.00700913,2.75993,0.132191
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,5,27.589,0.46043,10.8786,4.84,8,1707.28,-1230.18,1,0.76,1.79285,0.476649,66.5908,1.32082
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,6,19.4346,0.323909,7.73752,2.88,5,1317.4,-1101.5,2,3.12,1.03925,0.766992,44.8716,0.860874
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,7,22.1096,0.368493,3.93832,2.28,6,578.826,-422.913,3,42.68,0.1933,0.148384,49.7897,1.20844
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,8,67.4647,1.12591,19.9358,9.6,8,1400.63,-1271.85,2,39.08,0.831285,1.51801,125.755,2.99687
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,13,1.63466,0.0272444,0.161473,0,0,175.115,-175.115,1,21.32,0.115633,0.0125574,0.349965,0.033067
33.2-6.10,het,B3,6,2,1899-12-31T07:34:00Z,14,3.77362,0.0629777,0.352483,0,0,208.155,-208.155,0,0,0.183093,0.00946539,0.558088,0.0673671
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,0,1.89462,0.0317677,0.191142,0,0,193.684,-193.684,0,0,3.21903,9.64234e-4,2.82349,0.114398
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,1,33.2594,0.554323,4.43634,7.2,9,393.936,-393.936,0,0,2.91149,0.00151371,26.4913,1.32693
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,2,55.9916,0.933193,6.69529,15.84,16,289.508,-289.508,0,0,2.88997,0.00104023,35.6912,2.14941
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,3,18.7185,0.313019,2.44734,3.12,4,333.732,-333.732,0,0,2.87307,4.22731e-4,12.4266,0.703142
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,4,4.55511,0.0759185,0.469716,0,0,245.112,-245.112,0,0,2.82315,0.00111145,3.54354,0.186464
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,5,30.5202,0.508671,8.15395,3.72,7,998.921,-863.23,3,36.52,0.271836,0.173498,68.6461,1.48174
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,6,30.3499,0.506845,4.08817,2.08,4,431.671,-429.776,7,40.28,0.0886389,0.0320284,64.2071,1.7761
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,7,34.383,0.57305,8.47578,7.72,11,1069.71,-656.41,2,26.76,0.974626,1.37668,81.087,1.69283
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,8,43.3337,0.722229,11.3627,9.12,13,953.951,-747.106,2,16.88,1.30674,1.3565,86.6755,1.95377
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,9,18.9972,0.317042,5.734,4.08,9,1315.39,-631.498,2,26.88,0.794451,1.07465,42.7638,0.870007
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,10,1.4922,0.02487,0.329595,0,0,381.353,-381.353,0,0,0.73044,0.00210422,1.42652,0.0524757
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,11,2.09905,0.0349842,0.249161,0.44,1,282.824,-282.824,0,0,0.450997,0.057627,2.70879,0.10193
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,12,0,0,0,0,0,0,0,0,0,0.22935,5.38477e-15,0,0
33.2-6.10,het,B3,6,5,1899-12-31T08:29:00Z,13,1.51389,0.0252315,0.196186,0,0,222.496,-222.496,1,27.96,0.122473,0.0130983,0.995746,0.053944
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,0,2.94911,0.0501549,0.532534,0.6,1,279.954,-299.409,0,0,1.86618,0.18774,7.14092,0.159249
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,1,0,0,0,0,0,0,0,0,0,1.44938,0.0058178,0,0
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,2,1.30708,0.0217847,0.147014,0,0,210.783,-210.783,0,0,0.89985,0.339711,0.490186,0.0352637
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,3,0.631215,0.0105203,0.0553599,0,0,139.067,-139.067,0,0,0.395682,0.00719566,0.0244444,0.00663878
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,4,0.201293,0.00335489,0.0168829,0,0,125.808,-125.808,0,0,0.528704,2.26661e-5,0.00792707,0.00229885
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,5,34.2937,0.572325,14.4668,4.44,7,1869.49,-917.037,2,30.8,0.737798,1.36179,64.4891,1.29491
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,6,19.527,0.32545,4.48604,3,6,891.962,-598.629,0,0,2.84584,0.104116,52.2949,1.06519
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,7,33.2542,0.554237,7.21428,6.68,12,757.876,-484.857,2,28.28,1.0822,1.45543,56.859,1.47083
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,8,31.2277,0.521157,7.87622,6,12,1133.07,-711.25,2,12.32,1.08425,1.01587,89.9501,1.70619
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,9,30.4342,0.508592,4.77651,4.28,9,530.35,-506.065,0,0,2.41398,0.426644,62.0078,1.55612
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,10,5.80673,0.096908,0.974644,0.88,1,396.436,-488.322,0,0,2.72921,0.00183154,4.8805,0.193903
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,11,0.200902,0.00334836,0.0168173,0,0,125.564,-125.564,0,0,2.68368,0.00121605,0.00279288,0.00136452
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,12,0.202054,0.00336756,0.0170107,0,0,126.284,-126.284,0,0,2.73336,0.00178455,0.0168645,0.00335306
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,13,1.16244,0.0194128,0.114853,0,0,182.81,-182.81,0,0,2.73049,0.00103508,0.0940382,0.0159995
33.2-6.10,het,B3,6,8,1899-12-31T10:01:00Z,14,0.419336,0.00698893,0.0366345,0,0,134.47,-134.47,0,0,2.72567,0.00155251,0.0767827,0.00858776
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,0,2.23953,0.0380097,0.21292,0,0,168.736,-168.736,0,0,3.33456,0.00492793,1.71885,0.100181
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,1,0.214682,0.00359722,0.0193064,0,0,134.176,-134.176,0,0,3.32223,0.00221063,0.423299,0.0168438
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,2,1.42057,0.0236762,0.140807,0,0,169.419,-169.419,0,0,3.32885,0.00173059,0.902631,0.0543173
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,3,2.80211,0.0467018,0.304988,0,0,230.75,-230.75,0,0,3.35939,0.00124512,2.90412,0.113103
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,4,0.947923,0.0157987,0.0956668,0,0,182.132,-182.132,0,0,3.30427,4.96095e-4,1.22257,0.0536605
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,5,14.9797,0.249661,6.99289,2.52,4,1236.22,-859.063,1,0.6,0.916548,0.748226,31.194,0.514197
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,6,23.9662,0.39997,3.61261,2.28,4,540.319,-479.428,4,13.8,0.617125,0.227383,39.3334,1.15187
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,7,14.0365,0.233942,4.40815,2.36,5,981.896,-787.356,1,9.72,1.32859,0.699307,36.4428,0.691369
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,8,11.0034,0.18339,4.28998,2.32,2,1663.09,-1186.69,1,0.32,2.09333,0.226535,19.0251,0.47281
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,9,5.91137,0.0986544,0.579617,0.52,1,201.54,-157.343,0,0,2.98061,0.0123315,3.99242,0.240588
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,10,6.92646,0.115441,3.00096,1.04,1,1142.17,-728.798,0,0,1.9453,0.0294818,13.1957,0.248818
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,11,0,0,0,0,0,0,0,0,0,1.92773,7.16919e-5,0,0
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,12,0,0,0,0,0,0,0,0,0,1.94591,1.46223e-13,0,0
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,13,0,0,0,0,0,0,0,0,0,1.94591,1.46223e-13,0,0
33.2-6.10,het,B3,6,11,1899-12-31T11:07:00Z,14,3.12594,0.0521686,0.522962,0.6,1,504.429,-504.429,0,0,1.54584,0.114344,1.52585,0.088308
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,0,2.86378,0.0482117,0.264047,0,0,155.77,-155.77,0,0,0.442767,0.00585658,4.91346,0.18432
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,1,0.202704,0.0033784,0.0171204,0,0,126.69,-126.69,0,0,0.575461,0.007068,0.00377929,0.0015873
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,2,10.0479,0.167464,1.30353,1.36,3,277.042,-277.042,0,0,0.743474,0.00708784,17.8185,0.583651
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,3,7.1321,0.118868,0.86748,0,0,368.548,-368.548,0,0,0.846233,0.00505839,5.01654,0.270114
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,4,10.4347,0.173912,1.38905,0.96,2,418.172,-418.172,0,0,0.883367,0.00644104,6.23438,0.349688
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,5,137.752,2.29894,39.3244,27.24,37,1325.76,-819.501,6,22.76,1.28282,1.57176,304.141,6.40502
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,6,145.601,2.42668,31.7045,29.2,32,1121.7,-883.265,4,7.96,2.23781,1.36668,250.476,6.76408
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,7,252.793,4.21322,57.2985,43.52,31,1305.42,-1100.14,6,6.88,2.38894,1.41239,404.556,11.1629
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,8,279.991,4.67275,54.825,49.8,24,1188.67,-859.951,6,4.56,2.71542,1.43192,407.959,12.6175
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,9,273.993,4.56654,50.9142,49,22,1277.52,-798.853,7,6.8,2.34091,1.79497,375.467,12.2145
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,10,56.7012,0.946282,22.4285,10.32,7,1817.2,-1581.54,0,0,3.16839,0.0221833,99.5733,2.25428
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,11,1.8178,0.0303777,0.174324,0,0,184.296,-184.296,0,0,3.06361,4.66501e-4,0.340262,0.0344536
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,12,2.961,0.0493499,0.281985,0,0,176.738,-176.738,0,0,3.06103,0.00104328,1.16023,0.0919236
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,13,1.3347,0.022245,0.12449,0,0,164.677,-164.677,0,0,3.02572,9.48403e-4,0.239026,0.0275354
34.2-6.10,het,B4,6,2,1899-12-31T07:34:00Z,14,3.65631,0.0610199,0.347143,0,0,165.716,-165.716,0,0,3.05077,0.00217379,1.78591,0.123998
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,1,3.73107,0.0621844,1.45666,0.6,1,899.447,-525.957,0,0,2.68801,0.00505601,11.9598,0.199674
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,2,8.14351,0.135725,2.24634,1.32,2,905.102,-905.102,0,0,2.66158,0.0180561,16.3187,0.357078
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,3,28.1092,0.470053,5.25744,4.36,8,761.008,-334.453,2,13.16,1.74248,1.48224,60.6344,1.51505
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,4,50.2536,0.837559,8.47642,10.56,19,478.099,-418.119,2,5.52,1.58402,0.738586,106.406,2.75806
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,5,160.317,2.67195,42.7664,30.16,30,1570.41,-1973.65,8,9.96,1.5678,1.27236,331.468,7.72801
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,6,93.2034,1.5565,18.1008,22.48,35,1108.83,-618.192,4,20.64,1.41094,1.70246,180.946,4.77633
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,7,176.119,2.93532,31.9314,39.2,28,907.442,-511.997,3,6.6,2.34883,1.1205,271.136,8.19626
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,8,219.148,3.65247,32.1527,46.56,22,782.375,-461.332,5,3.84,2.60871,1.0517,284.184,10.1797
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,9,159.081,2.65489,29.6533,38.4,27,1009.23,-1131.07,3,2.28,2.73226,0.705883,212.147,7.18806
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,10,91.1184,1.51864,20.0698,17.76,12,889.429,-746.002,0,0,3.31786,0.0631519,145.968,4.14508
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,11,1.08545,0.0180909,0.0985341,0,0,156.058,-134.436,0,0,3.21765,0.00140851,0.682657,0.045536600000000003
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,12,0.846609,0.0141102,0.0746279,0,0,138.59,-138.59,0,0,3.21442,4.06377e-4,0.388611,0.0301352
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,13,0.666548,0.0111091,0.0621175,0,0,156.373,-156.373,0,0,3.25739,0.00126671,0.238969,0.0203302
34.2-6.10,het,B4,6,5,1899-12-31T08:29:00Z,14,6.07124,0.101323,1.94987,0.76,1,1142.42,-815.804,0,0,3.20774,0.00567228,7.92261,0.210724
34.2-6.10,het,B4,6,8,1899-12-31T10:01:00Z,0,2.41247,0.0410284,0.249321,0,0,183.724,-183.724,0,0,3.04734,0.00644205,4.60739,0.16557
34.2-6.10,het,B4,6,8,1899-12-31T10:01:00Z,1,5.58198,0.0934066,0.700312,0,0,301.448,-301.448,0,0,3.08634,0.00544447,13.8558,0.40875
34.2-6.10,het,B4,6,8,1899-12-31T10:01:00Z,2,7.12217,0.118703,0.786024,0,0,322.26,-226.745,0,0,3.11815,0.0063403,13.1111,0.456842
34.2-6.10,het,B4,6,8,1899-12-31T10:01:00Z,3,6.58002,0.109667,0.667997,0,0,198.06,-198.06,0,0,3.14449,0.00309744,20.3301,0.582911
34.2-6.10,het,B4,6,8,1899-12-31T10:01:00Z,4,7.61174,0.126862,0.78017,0,0,213.459,-213.459,0,0,3.13264,0.00531758,18.0247,0.572991
34.2-6.10,het,B4,6,8,1899-12-31T10:01:00Z,5,204.409,3.41136,57.954,34.36,28,1813.11,-1900.13,3,3.72,2.51648,1.22152,365.397,9.03914
34.2-6.10,het,B4,6,8,1899-12-31T10:01:00Z,6,219.961,3.66602,87.6515,32.36,21,2162.34,-1592.26,2,7,2.50644,1.7798,438.045,9.12378
34.2-6.10,het,B4,6,8,1899-12-31T10:01:00Z,7,205.841,3.43069,67.8969,35.44,20,1780.28,-1220.93,1,0.6,2.91723,0.608024,351.037,8.5112
