fish_id,Genotype,Position,Tray,Trial,Time,Bin,Distance_travelled,Velocity_mean,Velocity_var,Time_moving,Freq_moving,Acceleration_max,Acceleration_min,Freq_in_middle,Time_in_middle,Dist_to_middle_mean,Dist_to_middle_var,Mobility_var,Mobility_mean
36.4-7.10,het,A5,9,16,1899-12-31T12:50:00Z,7,317.593,5.29321,102.314,50.12,32,1739.61,-1765.47,4,2.96,2.64846,1.10256,489.117,12.7718
36.4-7.10,het,A5,9,16,1899-12-31T12:50:00Z,8,189.527,3.16723,45.6746,38.28,28,1233.27,-828.852,6,14.04,1.6337,1.419,323.691,8.3367
36.4-7.10,het,A5,9,16,1899-12-31T12:50:00Z,9,292.702,4.87837,86.7229,49.2,36,1350.57,-1660.08,2,3.6,2.81374,0.899337,474.16,12.2825
36.4-7.10,het,A5,9,16,1899-12-31T12:50:00Z,10,201.276,3.35908,58.8121,38.4,40,1343.55,-1147.47,0,0,3.12188,0.314299,336.54,8.09488
36.4-7.10,het,A5,9,16,1899-12-31T12:50:00Z,11,56.4175,0.940291,14.3629,10.68,12,1469.54,-1020.47,2,19.04,1.20452,1.10178,86.4273,2.13376
36.4-7.10,het,A5,9,16,1899-12-31T12:50:00Z,12,142.276,2.37127,34.1717,31.28,28,1454.57,-1647.2,1,1,2.7856,0.471866,190.272,5.64623
36.4-7.10,het,A5,9,16,1899-12-31T12:50:00Z,13,121.586,2.02643,24.9793,26.04,27,1514.92,-729.576,2,6.92,2.08961,1.74608,134.767,4.34544
36.4-7.10,het,A5,9,16,1899-12-31T12:50:00Z,14,81.4393,1.35913,13.2132,17.04,18,635.547,-531.902,1,1.08,2.46867,0.748464,114.465,3.39326
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,0,6.24269,0.104533,0.55564,0,0,171.066,-171.066,0,0,2.32583,0.00276704,2.46273,0.19913
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,1,2.6033,0.0433883,0.234917,0,0,159.996,-159.996,0,0,2.34954,0.00120262,0.968291,0.0825469
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,2,5.44724,0.0907874,0.679295,0.56,1,405.639,-189.051,0,0,2.45025,0.0124057,7.68735,0.233444
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,3,101.621,1.69594,19.8903,24.12,31,856.316,-572.599,2,2.68,2.18215,0.686859,196.026,4.89233
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,4,167.701,2.79502,29.8652,42.88,37,771.643,-630.022,4,2.36,2.38372,0.79248,299.502,8.2983
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,5,115.243,1.92071,28.5437,22.92,21,1208.56,-1453.62,6,19.76,0.845784,1.2168,241.947,5.72428
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,6,168.86,2.81809,38.1239,39.28,38,856.666,-816.074,1,10.04,2.1843,1.57851,278.414,7.65513
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,7,116.274,1.93789,21.5312,32.36,34,908.272,-591.545,4,6.92,1.45943,0.862294,194.41,5.35048
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,8,113.477,1.89508,19.9096,31.28,36,1110.01,-561.09,6,16.48,1.45427,1.44975,185.141,5.32266
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,9,85.3319,1.4222,15.6193,22.76,33,660.543,-506.182,6,18.2,1.10532,1.24131,163.385,3.99886
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,10,111.018,1.8503,23.2872,25.24,27,823.356,-880.624,0,0,3.27595,0.308619,133.434,4.28557
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,12,0.633189,0.0105672,0.0557186,0,0,136.048,-136.048,0,0,3.20959,5.50778e-4,0.152268,0.0174651
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,13,0,0,0,0,0,0,0,0,0,3.23926,1.54111e-13,0,0
37.4-7.10,wt,A6,9,2,1899-12-31T07:57:00Z,14,0,0,0,0,0,0,0,0,0,3.23926,1.54111e-13,0,0
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,0,13.086,0.221346,1.82396,2.56,5,337.777,-317.697,0,0,1.64146,0.764554,25.6027,0.688093
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,1,32.4587,0.543879,5.72719,5.56,12,781.151,-942.279,1,0.84,2.33994,1.03668,63.3482,1.65949
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,2,77.3457,1.28909,12.4208,20.64,29,572.187,-436.69,2,2.4,2.25234,1.02965,120.637,3.66073
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,3,161.616,2.6936,33.8456,41.28,43,1250.27,-1338.25,1,2.12,2.69626,1.12672,298.329,8.03304
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,4,212.679,3.54465,43.9642,45.96,41,1339.92,-909.519,6,6.2,2.24902,1.234,361.012,9.81053
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,5,61.1346,1.01891,9.17217,11.64,14,499.475,-508.013,2,2.8,1.79089,0.939306,110.96,3.0987
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,6,142.929,2.38852,29.261,39.16,30,967.901,-821.941,2,3.8,2.27187,1.24282,205.629,6.56733
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,7,117.605,1.96009,24.6211,31,36,836.726,-923.02,2,7.56,2.41124,1.3782,216.695,5.87709
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,8,104.755,1.74592,17.8477,24.64,28,676.708,-586.161,1,2.56,2.43066,1.10407,182.555,5.25081
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,9,139.176,2.31959,29.1688,37.52,39,955.452,-791.272,1,4.84,2.71693,1.09582,226.877,6.51087
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,10,84.6053,1.41009,23.0112,19.76,23,1178.39,-2172.77,0,0,3.01211,0.640335,110.493,3.13092
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,11,9.21584,0.153905,0.901565,0.24,1,198.203,-198.203,0,0,2.88068,0.00992542,1.67205,0.203875
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,12,10.1123,0.168538,0.951403,0,0,194.318,-170.08,0,0,2.98796,0.00762775,2.96206,0.288343
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,13,2.49051,0.0415084,0.234624,0,0,155.667,-155.667,0,0,3.06472,0.00315876,0.442079,0.0540619
37.4-7.10,wt,A6,9,6,1899-12-31T09:06:00Z,14,9.98547,0.166647,0.979919,0,0,197.777,-197.777,0,0,3.29434,0.0029462,2.25363,0.246967
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,0,16.4485,0.275426,2.81844,3.64,7,507.427,-312.825,0,0,2.63235,1.03281,46.56,0.976206
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,1,12.505,0.208973,2.10127,2.08,4,397.559,-315.815,0,0,1.00011,0.858467,27.7536,0.622152
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,2,77.8831,1.29805,14.6215,20.88,32,605.776,-503.092,2,9.32,1.93606,1.07962,162.933,4.08334
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,3,123.99,2.06649,20.585,32.24,37,577.546,-526.913,2,3.32,2.51296,0.987716,202.68,5.90865
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,4,162.293,2.70488,31.0196,39.08,39,869.87,-590.509,2,2.24,2.62743,0.764385,270.244,7.81125
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,5,59.0326,0.985189,10.7885,14.16,19,815.799,-559.084,3,6.12,1.06812,0.698491,115.606,2.9358
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,6,97.4683,1.62447,15.7537,26.44,23,916.693,-503.441,3,14.48,1.48287,1.78225,151.651,4.87607
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,7,87.499,1.45832,14.5574,22.56,24,776.748,-475.015,3,33.04,0.964355,1.51847,137.095,4.16136
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,8,115.837,1.93061,18.592,31.88,29,900.494,-628.271,1,1.68,2.56704,0.894066,180.921,5.71698
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,9,157.491,2.62835,38.5835,34.92,41,1295.5,-895.102,4,17.4,1.84823,2.18515,270.843,6.93657
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,10,133.276,2.22126,36.9798,27.96,27,1888.25,-1237.87,0,0,3.01187,0.324583,246.637,5.83569
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,11,55.7661,0.930675,10.4319,12.2,15,597.597,-445.327,1,0.92,2.5587,0.615216,84.4227,2.39312
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,12,74.6895,1.24482,11.7895,17.68,23,569.208,-505.29,2,3.04,2.16626,1.42427,114.887,3.3254
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,13,70.8527,1.18088,18.3534,16.16,21,1358.61,-1101.05,3,6.4,2.3010100000000002,1.31283,112.505,2.82987
37.4-7.10,wt,A6,9,10,1899-12-31T10:52:00Z,14,80.562,1.34449,12.5837,21.16,26,508.964,-642.273,3,7.96,1.70794,1.20324,115.633,3.4987
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,0,33.3187,0.557915,6.10082,7.08,13,468.827,-417.81,1,0.96,2.9196,0.391018,79.9844,1.84429
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,1,78.6698,1.31116,14.2788,19.92,25,559.213,-485.097,1,1.08,2.4404,0.789886,150.744,4.01341
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,2,187.019,3.11699,44.7914,44.2,47,1448.58,-654.123,4,5.96,2.41197,1.317,360.73,9.17646
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,3,261.395,4.36239,73.3666,49.8,43,1477.66,-1108.38,3,5.08,2.45125,1.29008,452.193,11.7257
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,4,319.614,5.3269,80.348,53.48,24,1426.22,-986.871,5,3.36,2.04653,1.17698,457.001,13.0517
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,5,58.8125,0.980208,11.1105,12.72,14,1087.16,-634.307,4,9.16,1.40466,0.86581,106.381,2.75523
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,6,103.025,1.71937,20.1716,26.72,21,716.092,-970.467,4,20.04,1.32493,1.7469,171.815,5.01055
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,7,212.431,3.54051,66.3353,41.76,33,1422.78,-1282,1,1.84,2.36938,1.05408,349.851,8.67924
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,8,92.6947,1.54904,17.9285,25.8,34,846.656,-563.759,4,3.44,2.21793,1.65739,194.877,4.9544
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,9,94.2292,1.57049,16.3076,25.32,24,772.974,-673.767,3,20.84,1.08802,1.18214,196.593,5.02319
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,10,193.759,3.23364,53.2372,35.6,35,1282.92,-1125.23,1,1,2.78978,0.829153,288.836,7.48359
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,11,87.6219,1.46037,16.3073,20.4,19,945.224,-1047.16,0,0,2.7061,0.498964,116.559,3.53413
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,12,60.906,1.0151,12.5498,14.2,17,850.366,-583.917,1,2.04,2.64752,1.01838,92.6869,2.4565
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,13,133.856,2.23094,29.85,30.16,25,1136.52,-721.962,3,10.76,1.95162,1.2447,189.935,5.3826599999999996
37.4-7.10,wt,A6,9,16,1899-12-31T12:50:00Z,14,35.0471,0.584899,4.68197,8.68,12,340.563,-327.629,2,9.24,1.14702,0.682097,64.9023,1.64963
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,1,96.1564,1.60261,21.3067,21.04,30,789.643,-815.787,3,19.08,1.6111,1.78984,208.806,4.83143
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,2,167.57,2.79284,32.7868,43.12,38,1646.55,-784.516,4,4.2,2.39207,1.08545,279.942,8.02986
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,3,165.248,2.75781,35.6232,38.52,34,881.655,-879.129,2,4.56,2.16134,1.058,307.149,7.85606
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,4,164.782,2.74637,29.4967,46,39,641.599,-587.661,2,5.96,1.95321,1.16504,229.252,7.43448
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,5,162.12,2.702,31.1392,43.16,33,1169.15,-566.338,11,27.92,0.84382,1.28918,295.415,8.04893
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,6,237.721,3.96731,60.2148,46.8,33,1576.44,-1413.08,5,7.8,2.32705,1.45189,436.17,10.899
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,7,202.232,3.37053,36.3564,49.76,40,898.04,-609.665,1,0.84,3.02848,0.558608,292.587,9.52906
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,8,194.431,3.24702,36.1131,43.96,40,767.958,-854.577,5,10.52,2.10553,1.85235,290.145,8.85738
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,9,201.736,3.36227,39.2875,45.4,44,848.387,-867.369,2,3.76,2.92891,1.08061,306.933,9.23301
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,10,121.276,2.02126,35.4995,27.56,33,2922.4,-2273.87,1,3.56,3.10045,1.13683,181.464,4.91304
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,11,70.2138,1.17179,9.7669,15.32,27,558.279,-417.259,5,14.8,1.21341,1.32355,87.0332,2.82182
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,12,83.6993,1.39685,14.6385,20.4,32,783.558,-599.951,6,14.92,1.36359,1.4876,94.4157,3.06325
38.4-7.10,wt,B1,9,2,1899-12-31T07:57:00Z,14,142.395,2.37325,39.3709,30.48,30,2731.4,-1711.18,1,1.8,2.88643,0.732311,203.826,5.90769
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,0,28.6262,0.484204,3.66683,3.88,4,383.95,-383.95,0,0,3.0607,0.0266528,45.4879,1.48942
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,1,85.379,1.43061,21.0637,17.6,24,888.877,-1041.64,1,2.08,2.55971,0.573149,171.362,3.90136
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,2,126.079,2.10132,28.9603,30.84,37,1992.02,-1439.15,4,14.84,1.70201,1.53368,173.63,5.20013
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,3,191.385,3.18975,34.4903,44.04,34,967.257,-493.359,4,5.16,2.5265,1.59576,271.758,8.25549
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,4,200.07,3.3345,40.6392,50.12,28,1254.3,-1127.74,2,3.8,3.0377,1.10694,291.182,8.74573
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,5,150.703,2.51171,28.5777,42.12,29,836.019,-792.572,3,3.88,2.25804,1.3619,271.898,7.5732
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,6,163.414,2.7308500000000002,32.6785,40.76,35,1100.67,-1049.41,4,12.24,1.77969,1.48905,262.816,7.64538
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,7,221.793,3.69655,48.7679,49.4,31,1182.67,-878.227,2,4.84,2.56693,1.06018,360.143,10.0142
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,8,215.016,3.58361,52.3024,43.96,40,1267.28,-1209.85,4,4.56,2.33558,1.6553,327.052,9.25764
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,9,154.769,2.57948,29.3038,37.64,41,758.876,-648.595,4,6.52,1.98078,1.49886,218.527,6.39597
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,10,130.731,2.17885,25.4202,31.48,34,1439.69,-940.679,0,0,3.24424,0.565245,161.001,5.203
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,11,60.1439,1.00441,10.3773,14.24,22,914.186,-454.452,3,27.08,0.641009,0.674802,78.3673,2.34293
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,12,95.2611,1.58769,15.2938,24.92,29,736.579,-696.32,2,5.32,2.18128,1.35206,120.231,3.87321
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,13,143.073,2.38454,24.7219,37.08,34,989.211,-893.495,4,6.88,1.92225,1.46446,177.57,5.75909
38.4-7.10,wt,B1,9,6,1899-12-31T09:06:00Z,14,173.887,2.90199,45.2793,39,36,1893.71,-2053.38,3,9.28,2.46332,2.15533,213.294,6.57092
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,0,23.5583,0.39448,2.85361,4.92,8,560.511,-328.517,0,0,3.02298,0.0266368,34.573,1.23576
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,1,84.0521,1.40461,21.5853,19.96,37,1974.35,-1755.84,3,9.92,2.02354,1.26973,174.021,4.28909
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,2,119.68,1.99466,23.4965,31.76,39,910.373,-1006.3,4,7.56,2.05698,1.30206,213.772,5.43964
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,3,143.917,2.39861,26.7067,35.72,42,1092.76,-1124.59,4,7.24,2.12267,1.6277,228.528,6.66661
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,4,147.913,2.46522,26.9006,40.4,43,920.375,-692.948,1,1.64,2.95604,0.795959,244.993,6.8561
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,5,182.609,3.04755,38.9192,46.76,28,1016.74,-950.911,8,20.2,1.33127,1.53039,343.301,8.74282
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,6,245.074,4.08457,60.0597,50.8,31,1666.83,-1534.8,1,1.28,2.81542,0.727371,458.05,11.5476
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,7,248.787,4.14645,63.4475,47.12,32,1089.83,-923.167,1,4.6,2.74646,1.15193,502.101,11.6508
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,8,208.757,3.47929,49.768,45.84,44,1131.97,-1541.99,3,6.68,2.5911,1.46618,348.96,9.45271
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,9,166.254,2.7746,44.3638,38.12,44,1976.55,-2094.14,3,5.28,2.35004,1.42119,260.214,7.29972
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,10,117.379,1.95632,26.5476,28.76,41,1124.06,-849.864,0,0,2.54623,0.956606,173.924,4.78837
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,11,114.49,1.91072,26.2529,28.64,38,1908.52,-1472.79,4,20.76,1.07855,0.995394,142.847,4.47727
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,12,143.817,2.39695,23.886,39.88,39,638.586,-545.99,8,14.84,1.26836,1.40164,175.844,5.80081
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,13,142.922,2.38203,36.5938,33.64,35,2013.68,-1315.61,2,3.36,2.64998,1.17685,190.017,5.60398
38.4-7.10,wt,B1,9,10,1899-12-31T10:52:00Z,14,151.454,2.52761,45.1735,36.52,32,2284.93,-1714.21,2,3.92,2.36628,1.38542,180.272,5.74522
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,0,90.1393,1.50937,21.996,22.28,31,1005.27,-929.268,0,0,3.21286,0.0974331,238.555,5.16764
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,1,191.242,3.18737,40.8808,42.6,45,956.475,-779.496,1,0.72,2.97041,0.555119,377.226,9.293
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,2,254.461,4.24101,60.4653,50.96,29,1293.17,-1098.71,2,1.6,2.79509,0.806052,474.119,11.746
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,3,290.281,4.84447,67.4014,53.6,25,1109.29,-873.757,1,0.56,2.97801,0.665443,485.92,13.0774
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,5,265.603,4.42672,68.7059,55.12,19,1323.15,-1496.47,5,7.96,2.22514,1.39233,483.878,12.3292
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,6,188.617,3.14782,42.0094,42.12,37,1035.34,-970.745,2,3.16,2.30206,0.869507,336.569,8.72776
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,7,239.125,3.98542,54.5499,49.84,31,1073.93,-1072.72,2,0.76,2.85436,0.711198,418.988,11.1414
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,8,177.303,2.96295,39.9934,41,47,1968.34,-1506.85,6,8.4,1.72449,1.42369,283.179,7.65149
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,9,216.661,3.61101,48.9217,45.92,33,975.752,-906.111,3,6.84,2.18265,1.07481,416.95,10.0744
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,10,76.9945,1.28496,17.6736,16.12,25,1080.21,-865.381,0,0,3.46702,0.227603,106.309,2.99724
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,11,4.26687,0.0711146,0.404743,0,0,157.937,-228.951,0,0,3.53876,0.0289558,0.844622,0.0986705
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,12,9.84867,0.164144,2.473,0.6,1,962.537,-501.981,0,0,3.83489,0.0442488,11.5013,0.332724
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,13,57.195,0.953251,12.8807,12.56,12,855.843,-497.36,0,0,3.38551,0.801614,77.3932,2.19344
38.4-7.10,wt,B1,9,16,1899-12-31T12:50:00Z,14,92.9523,1.55127,16.8632,22.08,23,655.377,-542.63,2,3.6,2.61658,1.28119,117.8,3.7149
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,0,9.08346,0.152101,0.921685,0.84,2,296.184,-296.184,0,0,2.65167,0.00878101,5.39077,0.345043
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,1,8.37719,0.13962,0.884562,2.08,3,261.267,-209.94,0,0,2.83713,0.00976861,15.9648,0.580164
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,2,1.04374,0.0173956,0.121114,0,0,236.196,-236.196,0,0,2.93886,0.00294285,0.23798,0.0225511
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,3,31.1696,0.520186,5.71022,8,14,714.436,-482.937,2,10.16,1.57189,1.08842,67.4703,1.5643
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,4,92.5197,1.54199,18.0221,22.4,30,1062.88,-665.975,2,6.92,1.56069,1.3008,142.803,3.97659
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,5,117.802,1.96337,23.2623,24.72,33,842.552,-557.238,4,42.32,0.359053,0.541041,237.033,5.7813
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,6,137.836,2.30034,22.9406,39.08,32,734.222,-454.908,10,25.04,0.916687,1.14575,226.077,6.77048
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,7,154.399,2.57332,26.7329,42.52,36,710.116,-560.633,7,19.52,1.4026,1.64406,235.132,7.23955
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,8,141.572,2.36426,31.7012,37.04,46,2658.68,-1236.23,6,9.52,1.54981,1.33504,232.404,6.33225
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,9,106.434,1.77389,17.547,28.48,36,631.787,-708.154,4,21.56,1.073,1.12923,166.583,4.9848
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,10,109.814,1.83023,13.9574,27.92,17,624.602,-393.23,0,0,3.56628,0.0333309,108.087,5.09597
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,11,17.135,0.285964,1.70238,2.6,4,205.967,-205.967,0,0,3.58337,0.00373867,12.2925,0.737283
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,12,4.47855,0.0747421,0.472342,0,0,216.708,-216.708,0,0,3.61185,0.00685887,1.7316,0.119756
39.4-7.10,hom,B2,9,2,1899-12-31T07:57:00Z,13,22.13,0.368834,4.17569,3.64,4,631.085,-602.907,1,3.04,1.48348,0.758191,31.9727,0.89702
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,0,8.18847,0.138506,1.11354,0.72,1,286.592,-334.057,0,0,2.05593,0.00489549,7.73215,0.31626
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,1,2.95647,0.0495387,0.281367,0,0,166.668,-166.668,0,0,2.11506,0.00399039,0.399334,0.0560322
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,2,2.21312,0.0368854,0.203413,0,0,150.216,-150.216,0,0,2.42221,0.0151372,0.769402,0.0522307
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,3,2.18204,0.0363674,0.19951,0,0,177.31,-177.31,0,0,2.53114,0.00178646,0.30113,0.0429851
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,4,0.756301,0.012605,0.0809291,0,0,181.271,-181.271,0,0,2.72027,0.00465119,0.105003,0.0138291
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,5,87.3713,1.45619,20.0183,18.28,22,887.963,-966.707,3,23.2,1.39917,1.62935,191.209,4.21817
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,6,123.836,2.06945,20.3394,35.48,40,564.97,-489.661,8,27.4,0.832664,1.09475,217.918,6.09053
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,7,197.638,3.2939600000000002,37.7766,49.4,36,1125.08,-929.58,5,10.36,2.02224,1.36316,274.738,8.47768
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,8,174.23,2.90384,28.4703,42.36,42,654.329,-543.132,8,10.48,1.65878,1.37129,240.114,7.56438
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,9,149.009,2.48349,24.9043,36.32,38,1096.41,-543.025,4,7.6,1.73606,1.19709,204.53,6.30652
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,10,70.008,1.1668,10.5135,16.16,13,583.256,-493.7,1,0.76,2.45519,0.375752,72.7904,2.87955
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,11,6.55804,0.10952,0.635814,0,0,174.834,-174.834,0,0,2.37943,0.00511289,1.54868,0.162974
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,12,20.5298,0.342163,2.50814,3.8,6,338.821,-334.052,0,0,2.68841,0.0281838,12.113,0.66954
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,13,42.0038,0.700063,5.29085,12.32,5,297.782,-338.821,0,0,2.40442,0.0133654,18.209,1.28606
39.4-7.10,hom,B2,9,6,1899-12-31T09:06:00Z,14,21.1843,0.353543,5.12073,2.92,4,867.053,-790.675,1,4.88,2.48201,0.570551,26.7331,0.725279
39.4-7.10,hom,B2,9,10,1899-12-31T10:52:00Z,1,1.12649,0.018825,0.107282,0,0,170.873,-170.873,0,0,2.54294,0.0176567,0.425328,0.0349448
39.4-7.10,hom,B2,9,10,1899-12-31T10:52:00Z,2,7.19452,0.119909,0.765569,0.44,1,358.135,-358.135,0,0,2.53067,0.0307042,8.08726,0.306839
