"","fish_id","Genotype","Position","Trial","Tray","Bin","Distance_travelled","Velocity_mean","Velocity_var","Time_moving","Freq_moving","Acceleration_max","Acceleration_min","Acceleration_mean","Acceleration_var","Freq_in_middle","Time_in_middle","Dist_to_middle_total","Dist_to_middle_mean","Dist_to_middle_var","Mobility_total","Mobility_mean","Mobility_var"
"627",26,"hom","A2","10",2,"0:10:00-0:15:00",260.801,0.86972,"10.2862",55.2699,50,1194.92,-785.522,-0.0149231,"2683.49",2,1.73634,13567.2,3.01561,"0.190653",15869.3,3.52808,"145.608"
"628",26,"hom","A2","10",2,"0:15:00-0:20:00",825.503,2.75166,"26.841",199.928,190,1052.96,-816.509,-6.78963e-17,"7926.2",19,52.5336,9217.92,2.04843,"1.74281",45406.5,10.0903,"366.711"
"629",26,"hom","A2","10",2,"0:20:00-0:25:00",114.944,0.383313,"4.41935",21.8061,30,707.498,-597.263,-4.4241e-17,"1187.19",1,1.06667,14273.6,3.17262,"0.159695",6487.77,1.44237,"61.7751"
"630",26,"hom","A2","10",2,"0:25:00-0:30:00",569.702,1.89984,"16.3375",147.934,196,524.798,-388.141,0.0168386,"4629.56",17,63.1336,8638.44,1.92008,"1.85917",31625.4,7.03098,"256.6"
"631",27,"het","A3","10",2,"Start-0:05:00",14.1005,0.047106,"0.226903",1.13334,2,142.241,-141.839,3.16641e-18,"80.4252",1,73.3989,1707.99,0.380145,"0.0500109",853.365,0.190059,"4.94833"
"632",27,"het","A3","10",2,"0:05:00-0:10:00",1273.53,4.24695,"41.2551",221.931,100,857.982,-1014.98,0.0210978,"10544.9",55,89.5353,5800.43,1.28927,"1.2749",86423.3,19.2137,"728.775"
"633",27,"het","A3","10",2,"0:10:00-0:15:00",314.973,1.05037,"17.3237",42.4699,11,1100.24,-917.793,-0.0210978,"3499.14",4,1.60001,11067.3,2.45994,"0.136009",17724.5,3.94053,"195.046"
"634",27,"het","A3","10",2,"0:15:00-0:20:00",996.176,3.32057,"31.0239",187.595,100,587.883,-394.811,0.0603566,"7768.8",21,39.2669,8081.32,1.79585,"1.10993",68291.6,15.1759,"578.707"
"635",27,"het","A3","10",2,"0:20:00-0:25:00",410.954,1.37045,"26.4694",52.0063,18,1091.67,-956.368,-0.0603969,"5948.7",0,0,12285.2,2.73066,"0.071829",23369.8,5.19559,"244.575"
"636",27,"het","A3","10",2,"0:25:00-0:30:00",1408.52,4.69713,"49.792",223.992,93,775.397,-494.386,0.0481976,"12966.3",37,44.8002,8238.33,1.83115,"1.31719",85579.7,19.0262,"686.071"
"637",28,"het","A4","10",2,"Start-0:05:00",40.8608,0.136505,"0.521321",4.73336,7,148.069,-148.069,-1.26656e-17,"179.746",0,0,10543.7,2.34669,"0.24514",3245.87,0.722911,"16.4835"
"638",28,"het","A4","10",2,"0:05:00-0:10:00",980.256,3.26896,"35.7503",157.198,63,1089.62,-1212.77,-1.51684e-16,"7354.2",22,110.067,6399.39,1.4224,"1.87946",58695.4,13.0492,"468.236"
"639",28,"het","A4","10",2,"0:10:00-0:15:00",277.853,0.926585,"19.9395",40.4699,25,1208.61,-1077.69,0.014762,"4880.22",3,1.26667,10727.8,2.38448,"0.302122",15698,3.49,"172.397"
"640",28,"het","A4","10",2,"0:15:00-0:20:00",1018.58,3.39525,"29.5237",177.395,52,491.882,-438.023,0.00605827,"6125.94",21,52.2669,8229.21,1.82871,"1.40827",60387.3,13.4194,"418.222"
"641",28,"het","A4","10",2,"0:20:00-0:25:00",211.402,0.704984,"8.0633",47.6062,23,966.37,-1320.86,-0.00772917,"1970.32",1,1.93334,7409.29,1.64688,"0.201538",11429,2.5409,"72.1357"
"642",28,"het","A4","10",2,"0:25:00-0:30:00",1036.76,3.45737,"29.4472",195.325,68,1075.68,-647.134,0.0705487,"6938.34",29,49.6669,8035.63,1.78609,"1.19804",62482.4,13.8911,"436.753"
"643",29,"het","A5","10",2,"Start-0:05:00",141.141,0.471514,"3.54536",27.1335,46,296.754,-294.309,1.26656e-17,"979.202",9,74.2655,3873.17,0.862046,"0.869889",10071.8,2.24316,"103.435"
"644",29,"het","A5","10",2,"0:05:00-0:10:00",790.414,2.63587,"24.715",213.201,196,1588.18,-843.617,0.0351141,"7613.22",40,111.202,4916.66,1.09283,"1.34484",50708.6,11.2736,"438.234"
"645",29,"het","A5","10",2,"0:10:00-0:15:00",259.067,0.863936,"9.17831",55.6003,71,889.05,-947.748,-0.0351141,"2629.23",10,199.863,2198.9,0.488753,"0.828407",15919.8,3.53931,"157.594"
"646",29,"het","A5","10",2,"0:15:00-0:20:00",783.284,2.61093,"21.3616",204.328,195,466.626,-350.708,0.0334178,"6511.77",27,63.3321,7260.69,1.61349,"1.33687",49498.9,10.9998,"413.816"
"647",29,"het","A5","10",2,"0:20:00-0:25:00",106.192,0.35413,"3.39307",21.4728,21,435.234,-354.739,-0.0334401,"807.075",4,118.873,7021.54,1.56069,"2.18733",6384.74,1.41946,"65.773"
"648",29,"het","A5","10",2,"0:25:00-0:30:00",852.722,2.84366,"25.1127",203.659,178,587.453,-445.585,0.0143234,"7556.54",13,38.3335,8913.92,1.98131,"1.08566",51956.2,11.551,"425.894"
"649",30,"wt","A6","10",2,"Start-0:05:00",434.007,1.44991,"16.4847",100.867,124,682.432,-683.061,1.26656e-17,"3959.25",5,9.60005,10369.4,2.30791,"0.554079",27790.4,6.18939,"315.05"
"650",30,"wt","A6","10",2,"0:05:00-0:10:00",636.271,2.12184,"17.5782",166.534,183,683.361,-388.025,-0.0106059,"5434.53",22,68.5337,6584.32,1.46351,"1.21292",40008.7,8.89476,"350.73"
"651",30,"wt","A6","10",2,"0:10:00-0:15:00",90.4303,0.301567,"2.38818",13.0667,18,443.448,-354.949,-9.48022e-18,"639.237",1,0.533336,12653.8,2.81258,"0.0985564",4597.92,1.02222,"35.7845"
"652",30,"wt","A6","10",2,"0:15:00-0:20:00",683.693,2.27897,"22.1951",169.395,170,867.228,-900.995,0.0287559,"6601.07",23,60.2003,7459.2,1.6576,"1.46601",39747.5,8.83278,"346.166"
"653",30,"wt","A6","10",2,"0:20:00-0:25:00",117.282,0.391113,"5.58251",24.4728,20,736.36,-680.404,-0.0287751,"1427.5",2,6.00003,11343.1,2.52125,"0.239717",6282.57,1.39675,"66.815"
"654",30,"wt","A6","10",2,"0:25:00-0:30:00",612.938,2.04403,"17.6701",160.458,189,644.457,-826.815,2.21205e-17,"5466.18",15,46.6669,8263.97,1.83685,"1.39112",36371.2,8.08609,"303.719"
"655",31,"wt","B1","10",2,"Start-0:05:00",22.7225,0.0759099,"0.451068",0.933338,1,207.01,-317.713,1.26656e-17,"131.47",0,0,10150.1,2.25909,"0.0211897",1211.03,0.269717,"8.12678"
"656",31,"wt","B1","10",2,"0:05:00-0:10:00",829.491,2.76618,"29.3198",158.934,97,983.804,-811.174,-3.16007e-18,"7275.86",30,99.8005,5737.9,1.27537,"1.32994",54684.3,12.1575,"472.581"
"657",31,"wt","B1","10",2,"0:10:00-0:15:00",81.1916,0.270758,"2.01362",14.2667,19,401.618,-277.407,6.32015e-18,"477.427",0,0,9191.61,2.04303,"0.067879",5746.92,1.27766,"45.7462"
"658",31,"wt","B1","10",2,"0:15:00-0:20:00",1084.52,3.61505,"38.5725",180.728,92,941.96,-623.214,0.0118613,"9158.93",15,32.0668,9041.09,2.00913,"1.06134",65522.1,14.5605,"508.029"
"659",31,"wt","B1","10",2,"0:20:00-0:25:00",151.877,0.50648,"5.08758",23.4061,18,903.733,-634.017,-0.0118692,"1083.16",2,1.13334,9467.32,2.10432,"0.0466311",8216.41,1.82668,"55.4028"
"660",31,"wt","B1","10",2,"0:25:00-0:30:00",1002.37,3.34271,"32.4758",183.992,110,953.435,-871.229,0.0330154,"8858.51",12,40.0002,8858.54,1.969,"0.937507",62091.1,13.8041,"478.659"
"661",32,"het","B2","10",2,"Start-0:05:00",436.407,1.45792,"15.2463",88.5989,100,519.911,-334.572,0.017682,"3434.58",6,17.5334,10506.5,2.33841,"0.995621",29358.9,6.53873,"324.96"
"662",32,"het","B2","10",2,"0:05:00-0:10:00",781.942,2.60762,"27.7383",172.536,150,863.605,-657.397,-0.0176466,"7386.03",21,60.7336,7736.48,1.7196,"1.54211",46832,10.4117,"413.803"
"663",32,"het","B2","10",2,"0:10:00-0:15:00",149.822,0.499626,"6.46953",27.4668,25,614.153,-540.36,9.48022e-18,"1581.75",1,1.93334,13175.1,2.92846,"0.38306",8656.96,1.92462,"95.33"
"664",32,"het","B2","10",2,"0:15:00-0:20:00",1032.04,3.44012,"48.4083",199.328,150,1193.98,-747.049,0.0427421,"13304.6",12,44.5336,9713.05,2.15846,"1.5048",52353.3,11.6341,"458.367"
"665",32,"het","B2","10",2,"0:20:00-0:25:00",51.9063,0.173097,"2.77559",6.13936,6,971.239,-581.671,-0.0427706,"667.237",0,0,12732.4,2.83005,"0.156138",2348.33,0.522084,"22.9131"
"666",32,"het","B2","10",2,"0:25:00-0:30:00",1011.29,3.37244,"49.0061",184.259,146,939.622,-687.506,0.146729,"12256.9",6,43.7336,10374.7,2.30601,"1.61644",49655.9,11.0396,"442.015"
"667",33,"het","B3","10",2,"Start-0:05:00",5.04674,0.0168599,"0.0688053",0.400002,1,101.905,-101.905,0,"30.0175",0,0,10979.4,2.44368,"0.0035078",289.056,0.0643778,"1.34497"
"668",33,"het","B3","10",2,"0:05:00-0:10:00",1595.32,5.32007,"67.8827",240.998,69,1251.47,-1528.14,0.0629351,"17904.4",39,35.3335,9130.03,2.02935,"1.1705",95875.3,21.3151,"717.785"
"669",33,"het","B3","10",2,"0:10:00-0:15:00",356.941,1.19033,"27.0445",55.8654,28,1150.1,-1319.02,-0.00565416,"5620.53",0,0,9780.63,2.17396,"0.293316",18127.2,4.03006,"186.955"
"670",33,"het","B3","10",2,"0:15:00-0:20:00",1786.34,5.95442,"113.8",232.939,76,1456.64,-1881.92,-1.89478e-17,"26636.7",29,20.5334,10014.2,2.22537,"1.06905",91358.9,20.302,"733.906"
"671",33,"het","B3","10",2,"0:20:00-0:25:00",73.5267,0.245197,"1.53313",19.4593,18,313.161,-258.246,-1.26403e-17,"376.991",0,0,9422.83,2.09443,"0.0416971",4276.94,0.950853,"30.6073"
"672",33,"het","B3","10",2,"0:25:00-0:30:00",1613.71,5.38141,"114.849",196.734,74,1349.05,-1801.79,0.117892,"24941.2",24,25.6668,9474.07,2.10582,"1.16128",79054.5,17.5755,"679.198"
"673",34,"hom","B4","10",2,"Start-0:05:00",287.192,0.959434,"9.48851",63.9322,93,1230.82,-882.531,-1.58321e-18,"2600.26",9,42.1335,8682.41,1.93243,"0.943808",19383.5,4.31703,"199.224"
"674",34,"hom","B4","10",2,"0:05:00-0:10:00",879.777,2.93388,"32.5367",191.733,169,944.701,-886.988,0.0150547,"9678.4",25,56.5336,8966.1,1.99291,"1.77087",50238.8,11.1691,"450.557"
"675",34,"hom","B4","10",2,"0:10:00-0:15:00",206.751,0.689473,"9.39751",39.3365,52,563.946,-491.908,0.0111591,"2551.81",1,2.53335,12387,2.75328,"1.01687",11486,2.55359,"119.804"
"676",34,"hom","B4","10",2,"0:15:00-0:20:00",1186.63,3.95541,"50.5609",230.462,152,1080.67,-933.985,0.0360149,"16172.4",19,41.8002,10713.6,2.38079,"1.68652",59870.2,13.3045,"495.324"
"677",34,"hom","B4","10",2,"0:20:00-0:25:00",86.7924,0.289435,"6.22626",13.4061,13,1318.22,-1209.4,-0.036039,"1743.47",0,0,13812.6,3.07015,"0.0597684",4002.79,0.889904,"41.9008"
"678",34,"hom","B4","10",2,"0:25:00-0:30:00",1188.76,3.96427,"52.6022",233.059,155,919.097,-691.345,-0.0247539,"16492.4",11,21.7334,12254.5,2.72383,"1.28817",58067.7,12.9097,"483.181"
"679",35,"het","B5","10",2,"Start-0:05:00",99.6033,0.332749,"2.72071",17.0668,21,465.865,-228.57,6.33282e-18,"635.896",2,5.93336,9579.76,2.13215,"0.552727",6074.69,1.35294,"57.3668"
"680",35,"het","B5","10",2,"0:05:00-0:10:00",1071.45,3.57308,"36.0169",229.334,143,776.216,-608.139,-0.0114335,"10671.2",22,60.267,8759.82,1.94706,"1.66485",62477.8,13.8901,"525.169"
"681",35,"het","B5","10",2,"0:10:00-0:15:00",335.998,1.12049,"11.4977",74.1337,57,475.28,-403.952,1.89604e-17,"2478.35",7,19.0668,11465.9,2.54854,"0.741699",19027.4,4.23018,"189.844"
"682",35,"het","B5","10",2,"0:15:00-0:20:00",1187.44,3.95812,"44.4758",230.728,136,679.869,-562.505,0.014512,"12812.2",24,52.7943,9278.2,2.06182,"1.60132",63089.5,14.0199,"511.436"
"683",35,"het","B5","10",2,"0:20:00-0:25:00",65.4809,0.218366,"2.0522",14.6061,19,390.771,-273.248,-0.0145217,"547.918",3,8.27271,13043.8,2.89927,"0.503712",3434.15,0.763483,"29.1365"
"684",35,"het","B5","10",2,"0:25:00-0:30:00",1160.54,3.87015,"53.738",201.525,127,1071.09,-885.257,-0.0432352,"14919.7",16,55.8669,9122.17,2.0276,"1.67172",55099.3,12.2497,"466.322"
"685",36,"het","B6","10",2,"Start-0:05:00",882.354,2.94772,"33.5141",185.199,191,632.764,-458.948,0.0245413,"8305.07",20,30.2002,9772.65,2.17508,"1.06924",54627.5,12.1665,"561.236"
"686",36,"het","B6","10",2,"0:05:00-0:10:00",884.374,2.94921,"35.0773",191.599,172,1095.32,-906.953,-0.0134663,"9950.08",26,65.867,8538.1,1.89778,"1.95405",49921.9,11.0987,"452.036"
"687",36,"het","B6","10",2,"0:10:00-0:15:00",478.067,1.59426,"19.8645",106.466,116,998.792,-1062.63,0.0309661,"5457.19",8,38.1335,10660.7,2.36958,"1.34722",26908.8,5.98239,"258.489"
"688",36,"het","B6","10",2,"0:15:00-0:20:00",683.582,2.2786,"28.0771",152.266,158,823.6,-800.578,0.0588347,"7832.58",18,44.6669,9891.21,2.19805,"1.59968",37373.4,8.30521,"334.681"
"689",36,"het","B6","10",2,"0:20:00-0:25:00",520.104,1.73444,"22.5858",121.007,144,1104,-1212.33,-0.0390003,"6484.42",6,31.0002,11760.8,2.6141,"1.2036",29635.9,6.58869,"280.57"
"690",36,"het","B6","10",2,"0:25:00-0:30:00",653.271,2.17853,"28.4843",151.325,157,1362.49,-973.015,0.013451,"7948.53",21,50.7336,9278.81,2.06242,"1.62012",34802.5,7.73733,"316.434"
"691",37,"hom","C1","10",2,"Start-0:05:00",26.7921,0.0895055,"0.334342",0.866671,2,96.8064,-78.6339,3.16641e-18,"108.738",0,0,6086.96,1.35476,"0.0468795",1242.75,0.276781,"3.50807"
"692",37,"hom","C1","10",2,"0:05:00-0:10:00",1538.42,5.13033,"49.1584",242.665,48,660.771,-611.26,0.043645,"14314.2",12,10.4001,10904.9,2.42386,"0.699621",100199,22.2763,"744.046"
"693",37,"hom","C1","10",2,"0:10:00-0:15:00",67.4104,0.2248,"3.56133",9.33638,8,934.891,-797.893,-0.0228082,"730.766",2,165.996,4471.26,0.993833,"1.52005",3961.75,0.88078,"40.7974"
"694",37,"hom","C1","10",2,"0:15:00-0:20:00",1618.92,5.39637,"48.2477",254.401,39,677.374,-646.701,5.68434e-17,"14341.6",10,13.5379,11308.3,2.51297,"0.695483",103911,23.0913,"709.476"
"695",37,"hom","C1","10",2,"0:20:00-0:25:00",168.609,0.562277,"5.60347",26.6668,22,675.739,-520.196,3.47608e-17,"1560.39",1,0.333335,7592.44,1.68758,"0.41495",10802.5,2.40162,"84.1175"
"696",37,"hom","C1","10",2,"0:25:00-0:30:00",2216.47,7.39148,"90.9092",274.126,35,1300.77,-978.784,-0.0311377,"29920.6",13,9.53338,12097.1,2.68885,"0.720615",124651,27.7125,"830.678"
"697",38,"het","C2","10",2,"Start-0:05:00",116.98,0.390801,"10.8439",9.93338,13,868.39,-888.465,-6.33282e-18,"2629.46",0,0,11015.4,2.45168,"0.0313752",6662.67,1.48389,"72.4779"
"698",38,"het","C2","10",2,"0:05:00-0:10:00",599.506,1.99923,"16.3701",134.131,128,781.884,-543.819,0.0102454,"4703.63",14,46.0002,6967.04,1.54858,"0.876813",40099.4,8.91494,"328.761"
"699",38,"het","C2","10",2,"0:10:00-0:15:00",167.32,0.55798,"6.49175",28.6698,12,494.929,-418.226,-0.0102454,"1171.1",3,283.53,540.926,0.120232,"0.275134",9258.2,2.05829,"93.7549"
"700",38,"het","C2","10",2,"0:15:00-0:20:00",1006.44,3.35479,"32.0567",196.795,95,1436.23,-731.795,0.0191196,"8678.21",8,25.2046,8923.77,1.98306,"0.682072",63551.1,14.1225,"476.628"
"701",38,"het","C2","10",2,"0:20:00-0:25:00",51.949,0.173239,"4.05043",6.73937,7,1154.74,-735.546,-0.0191323,"768.839",1,0.266668,4778,1.06201,"0.113018",2439.82,0.542423,"25.0147"
"702",38,"het","C2","10",2,"0:25:00-0:30:00",1026.15,3.42202,"33.4763",179.534,95,549.848,-480.121,-0.0210943,"8491.56",10,43.1912,8255.39,1.83494,"1.01756",63196.1,14.0498,"503.577"
"703",39,"hom","C3","10",2,"Start-0:05:00",385.675,1.28844,"13.7008",103.734,157,1094.77,-734.798,1.13991e-16,"4029.63",23,80.1322,5668.78,1.26169,"0.999397",28781.6,6.41016,"303.263"
"704",39,"hom","C3","10",2,"0:05:00-0:10:00",482.09,1.60767,"13.425",121.001,149,961.672,-889.257,-0.0238623,"4454.71",36,108.799,3542.49,0.787396,"0.723149",34592.5,7.69064,"338.21"
"705",39,"hom","C3","10",2,"0:10:00-0:15:00",60.2253,0.200839,"2.05094",7.73337,9,439.68,-420.975,-9.48022e-18,"590.306",6,142.067,3943,0.876417,"0.974776",3321.54,0.738447,"33.6966"
"706",39,"hom","C3","10",2,"0:15:00-0:20:00",491.865,1.63954,"13.0351",126.195,149,820.038,-686.965,2.52637e-17,"4449.24",21,101.601,4919.07,1.09313,"1.07026",34089.6,7.57547,"299.66"
"707",39,"hom","C3","10",2,"0:20:00-0:25:00",69.9333,0.233214,"2.12177",12.8727,17,497.217,-353.407,-3.16007e-17,"632.089",4,208.334,1867.04,0.41499,"0.547973",4127.54,0.917639,"43.4551"
"708",39,"hom","C3","10",2,"0:25:00-0:30:00",384.158,1.28109,"10.216",84.7914,117,391.495,-330.3,-2.52806e-17,"3558.66",17,156.201,3575.07,0.794637,"1.13943",26976.2,5.99737,"252.693"
"709",40,"het","C4","10",2,"Start-0:05:00",442.8,1.47928,"14.8583",101.599,73,525.236,-428.093,0.0123784,"3461.28",12,16.7319,13326.6,2.96608,"1.04549",29555.3,6.58246,"301.614"
"710",40,"het","C4","10",2,"0:05:00-0:10:00",1721.59,5.74115,"122.704",243.733,118,1585.68,-1895.08,0.0974702,"31693.6",9,7.4682,14289,3.17603,"0.488122",90920.6,20.2136,"918.044"
"711",40,"het","C4","10",2,"0:10:00-0:15:00",1246.98,4.15844,"62.6485",230.866,127,1344.24,-1204.05,-0.0253677,"16101.2",10,29.3335,11973.3,2.66133,"1.20681",73484.9,16.3372,"639.749"
"712",40,"het","C4","10",2,"0:15:00-0:20:00",2014.98,6.71655,"195.331",237.266,96,1872.24,-1644.76,-0.0138743,"51910.4",3,0.933338,14402.6,3.20058,"0.265915",91804,20.4009,"931.644"
"713",40,"het","C4","10",2,"0:20:00-0:25:00",1092.89,3.64458,"100.222",184.999,132,1739.53,-1627.71,-2.62286e-16,"24443.3",7,18.0668,13125.5,2.91742,"0.936541",56924.2,12.6554,"569.413"
"714",40,"het","C4","10",2,"0:25:00-0:30:00",1608.91,5.3654,"176.869",200.275,140,1591.84,-1841.46,-2.08565e-16,"43056.7",1,0.400002,15175.5,3.37308,"0.153607",72128,16.0356,"777.873"
"715",41,"wt","C5","10",2,"Start-0:05:00",51.7256,0.172802,"0.722108",5.53336,9,152.922,-152.922,-1.58321e-18,"243.273",0,0,9741.62,2.16818,"0.0351211",2584.93,0.575708,"9.2925"
"716",41,"wt","C5","10",2,"0:05:00-0:10:00",2004.09,6.68323,"70.2725",259.398,42,970.615,-931.425,-0.0208916,"17742.3",30,20.7334,10612.1,2.35876,"1.0732",121923,27.1061,"877.806"
"717",41,"wt","C5","10",2,"0:10:00-0:15:00",54.269,0.180976,"4.54054",4.66969,1,573.747,-586.445,-0.0849706,"804.593",0,0,12618.6,2.80475,"0.0039811",2661.6,0.59173,"40.2255"
"718",41,"wt","C5","10",2,"0:15:00-0:20:00",1307.56,4.35852,"53.0772",194.395,86,1463,-745.558,0.0681446,"12979.7",23,22.8668,9352.63,2.07836,"0.842111",78561.9,17.4582,"635.656"
"719",41,"wt","C5","10",2,"0:20:00-0:25:00",73.7744,0.246023,"6.7036",5.53936,4,852.762,-830.449,-0.0681901,"1445.45",0,0,9736.22,2.16409,"0.023563",3475.51,0.772679,"41.9088"
"720",41,"wt","C5","10",2,"0:25:00-0:30:00",2102.09,7.01006,"86.1321",258.259,36,1115.85,-1031.73,-0.0561378,"22276",22,15.6667,11004.7,2.44602,"0.966191",111829,24.862,"782.455"
"721",42,"het","C6","10",2,"Start-0:05:00",561.78,1.87676,"15.7212",143.866,180,481.11,-329.847,-5.3829e-17,"4349.49",24,57.6655,6898.35,1.53536,"1.06255",39524.6,8.80281,"366.219"
"722",42,"het","C6","10",2,"0:05:00-0:10:00",921.822,3.07409,"30.4731",231.333,149,694.508,-559.999,1.58004e-18,"10360.6",35,76.4019,6770.81,1.50496,"1.50998",62311.7,13.8532,"549.872"
"723",42,"het","C6","10",2,"0:10:00-0:15:00",374.536,1.249,"14.4175",77.2701,56,951.049,-916.016,4.1081e-17,"3730.17",15,115.534,5285.41,1.1748,"1.79921",23061.3,5.12701,"233.731"
"724",42,"het","C6","10",2,"0:15:00-0:20:00",1008.87,3.3629,"50.2787",199.995,154,1344.7,-1342.26,0.0354907,"15542.2",8,47.7336,9698.17,2.15515,"1.5812",57621.7,12.8048,"551.295"
"725",42,"het","C6","10",2,"0:20:00-0:25:00",272.1,0.907399,"14.1909",46.0062,17,608.893,-705.818,-0.0355144,"3439.26",2,4.46669,7925.44,1.7616,"0.369441",14602.8,3.24652,"165.455"
"726",42,"het","C6","10",2,"0:25:00-0:30:00",1007.73,3.36057,"45.7475",205.592,156,1087.44,-777.415,0.0168468,"14392.1",15,47.8002,9308.34,2.06898,"1.67605",54102.9,12.0282,"498.308"
"727",43,"hom","D1","10",2,"Start-0:05:00",23.3419,0.0779791,"0.283109",1.00001,2,111.214,-111.214,-3.16641e-18,"103.761",0,0,11891.6,2.6467,"0.0131014",1154.02,0.257021,"3.53933"
"728",43,"hom","D1","10",2,"0:05:00-0:10:00",1285.76,4.28776,"32.3951",255.398,72,667.421,-528.488,-0.0377374,"8818.31",36,54.7973,7783.59,1.73007,"1.27543",79238.8,17.6165,"539.055"
"729",43,"hom","D1","10",2,"0:10:00-0:15:00",179.768,0.599492,"7.02029",38.9365,22,687.468,-560.321,3.16007e-17,"1657.95",4,1.66968,10556.9,2.34649,"0.457931",11385.2,2.53117,"113.62"
"730",43,"hom","D1","10",2,"0:15:00-0:20:00",1249.09,4.16362,"39.7135",230.995,79,585.792,-768.361,0.0370589,"10938.4",17,25.9941,10384.3,2.30763,"1.1276",71190.5,15.8201,"505.749"
"731",43,"hom","D1","10",2,"0:20:00-0:25:00",110.633,0.368939,"7.28344",7.80604,10,1388.44,-777.373,-0.0257667,"1445.42",3,0.472669,11039.2,2.45371,"0.0624881",4856.46,1.07969,"30.0326"
"732",43,"hom","D1","10",2,"0:25:00-0:30:00",1336.67,4.45752,"37.8279",262.792,87,647.249,-756.352,-0.0113169,"10185.7",30,43.6002,9080.23,2.01828,"1.41021",73402.1,16.3188,"481.595"
"733",44,"het","D2","10",2,"Start-0:05:00",560.983,1.8741,"18.3587",131.599,166,788.226,-523.366,0.0141468,"4712.85",23,104.467,4623.03,1.02894,"1.00845",37450.6,8.34089,"370.347"
"734",44,"het","D2","10",2,"0:05:00-0:10:00",835.8,2.78722,"25.7451",215.466,163,911.001,-816.627,-0.0141185,"8286.2",25,73.8004,6645.42,1.47709,"1.3852",53809.4,11.963,"456.269"
"735",44,"het","D2","10",2,"0:10:00-0:15:00",355.417,1.18524,"13.1922",84.4701,101,1010.64,-917.365,-1.07443e-16,"3685.63",14,132.196,5149.25,1.14453,"1.49846",22038,4.8995,"219.774"
"736",44,"het","D2","10",2,"0:15:00-0:20:00",818.251,2.72749,"27.9082",196.195,147,766.271,-552.931,0.074471,"8431.65",13,47.6047,8422.55,1.87168,"1.30193",46791,10.398,"390.118"
"737",44,"het","D2","10",2,"0:20:00-0:25:00",122.336,0.407964,"3.77199",24.3395,31,463.061,-371.739,-0.0745207,"1042.87",5,55.3336,4220.68,0.938137,"0.52183",7176.8,1.59555,"69.0924"
"738",44,"het","D2","10",2,"0:25:00-0:30:00",838.78,2.79716,"28.8012",200.792,171,527.362,-454.197,0.061461,"8818.21",19,52.8669,7501.15,1.66729,"1.19568",48067.3,10.6864,"411.767"
"739",45,"het","D3","10",2,"Start-0:05:00",176.171,0.588542,"6.49907",30.0001,48,756.382,-465.03,2.21649e-17,"1449.52",6,65.0003,6373.6,1.41856,"1.03436",10505.1,2.33966,"106.148"
"740",45,"het","D3","10",2,"0:05:00-0:10:00",674.961,2.25086,"17.7967",190.601,200,1010.11,-835.619,0.00774226,"5336.77",29,89.1338,5864.11,1.30343,"1.29918",43852.1,9.74924,"373.516"
"741",45,"het","D3","10",2,"0:10:00-0:15:00",84.5658,0.28201,"2.19746",14.9334,20,320.647,-255.66,-1.89604e-17,"566.79",2,2.20001,11507.3,2.55775,"0.275598",5163.69,1.148,"50.465"
"742",45,"het","D3","10",2,"0:15:00-0:20:00",387.382,1.29127,"9.49637",100.467,133,563.112,-388.091,-1.26319e-17,"2628.52",14,60.8003,7175.9,1.59464,"1.18403",23251.1,5.16691,"179.636"
"743",45,"het","D3","10",2,"0:20:00-0:25:00",57.8703,0.192986,"1.36315",9.60005,15,376.472,-235.282,2.05405e-17,"341.931",0,0,13454.4,2.99054,"0.73228",2863.04,0.636515,"21.389"
"744",45,"het","D3","10",2,"0:25:00-0:30:00",373.728,1.24631,"10.1832",98.5338,139,560.551,-479.457,0.00590573,"2816.27",19,103.934,4971.94,1.10512,"1.17193",22048.6,4.90186,"188.982"
"745",46,"het","D4","10",2,"Start-0:05:00",17.5776,0.0587223,"0.227577",0.600003,1,152.097,-95.4263,-1.58321e-18,"78.0449",0,0,4661.65,1.03754,"0.829625",1060.67,0.236228,"5.44048"
"746",46,"het","D4","10",2,"0:05:00-0:10:00",2326.64,7.75888,"82.4656",283.065,21,1221.82,-1017.62,0.106518,"24715.3",33,22.3334,11010.9,2.44742,"1.06353",138809,30.8601,"904.339"
"747",46,"het","D4","10",2,"0:10:00-0:15:00",66.0928,0.220406,"7.4661",4.93636,3,962.526,-1534.89,-0.0222351,"1435.46",0,0,11195.1,2.48834,"0.0217015",3143.33,0.698829,"34.3451"
"748",46,"het","D4","10",2,"0:15:00-0:20:00",2049.37,6.8312,"69.9225",275.795,46,1448.27,-1076.13,0.0727254,"20420.1",25,16.4001,11132.6,2.47392,"0.783844",115876,25.7503,"751.799"
"749",46,"het","D4","10",2,"0:20:00-0:25:00",65.7301,0.219197,"4.19292",5.60603,1,581.568,-452.344,-0.0727739,"668.235",0,0,10684,2.37474,"0.0173206",3224.85,0.716951,"39.6922"
"750",46,"het","D4","10",2,"0:25:00-0:30:00",1893.4,6.31409,"72.3408",240.592,32,1088.71,-1034.67,-0.0450633,"21166.3",21,9.80005,11404.3,2.53485,"0.673926",106076,23.5829,"750.54"
"751",47,"wt","D5","10",2,"Start-0:05:00",90.6331,0.302782,"2.36102",23.2668,20,347.461,-337.38,-7.91603e-17,"538.139",0,0,10825.5,2.40941,"0.0555315",4585.17,1.0212,"27.8498"
